"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2244,-0.309718265274569,-0.316357767405297,-0.308778287513366,-0.454319297561327,-0.38132012551386,-0.350592152890517,-0.430551411186601,-0.360622807616705,-0.327791085523943,-0.308007945785377,-0.351963881221239,-0.368601445760304,-0.361649721328053,-0.249429301574201,-0.279361958097859,-0.321856322019613
2245,-0.30983081543298,-0.316388376685961,-0.308902438331179,-0.452647265792455,-0.380549007113879,-0.350200261275701,-0.429172708862224,-0.360107123489068,-0.327680591435145,-0.308141603713229,-0.351555060532339,-0.367987293916288,-0.361121363628028,-0.250285903094714,-0.279849148162431,-0.321819071333888
2246,-0.309937006763827,-0.316413638405767,-0.30902008715283,-0.450990899469323,-0.379782435610269,-0.349808236360605,-0.427806051882007,-0.359592833836422,-0.327566491201294,-0.308268642313689,-0.351146315471957,-0.367375751778608,-0.36059455681286,-0.251126963138046,-0.280325355811382,-0.321777310575582
2247,-0.310036924020926,-0.316433624838065,-0.309131320499037,-0.449350011534963,-0.37902036116474,-0.349416086067205,-0.426451297866173,-0.359079927725827,-0.327448835604196,-0.308389149555512,-0.350737651383588,-0.366766793416646,-0.360069288019291,-0.251952679784939,-0.280790722860167,-0.321731101682253
2248,-0.310130650904184,-0.31644840735632,-0.309236223814806,-0.447724417233025,-0.378262734546145,-0.34902381821178,-0.425108306184183,-0.358568394351343,-0.327327674791013,-0.308503212313864,-0.350329073536858,-0.366160393211875,-0.359545544534883,-0.252763248663611,-0.281245389366108,-0.321680505819132
2249,-0.310218270072612,-0.316458056445232,-0.309334881482709,-0.446113934079401,-0.377509507123005,-0.348631440506228,-0.423776937933163,-0.358058223032475,-0.327203058282101,-0.308610916383832,-0.349920587128437,-0.365556525854022,-0.359023313796174,-0.253558862980031,-0.281689493650102,-0.321625583388665
2250,-0.310299863157186,-0.316462641711711,-0.309427376836011,-0.444518381834184,-0.376760630856112,-0.348238960559363,-0.422457055916589,-0.357549403212632,-0.327075034978755,-0.308712346493761,-0.349512197282955,-0.364955166337269,-0.358502583386843,-0.254339713547827,-0.282123172318063,-0.321566394039942
2251,-0.310375510773542,-0.316462231895722,-0.309513792171629,-0.442937582473988,-0.376016058291234,-0.347846385878197,-0.421148524623237,-0.357041924457606,-0.326943653170865,-0.30880758631843,-0.349103909053897,-0.364356289956508,-0.357983341035905,-0.255105988817815,-0.282546560282099,-0.321502996677997
2252,-0.310445292534517,-0.316456894880992,-0.30959420876293,-0.4413713601646,-0.375275742551904,-0.347453723869209,-0.419851210206401,-0.356535776454079,-0.326808960544463,-0.308896718492066,-0.348695727424495,-0.363759872303639,-0.357465574615932,-0.255857874907175,-0.282959790781419,-0.321435449473009
2253,-0.310509287062535,-0.31644669770559,-0.309668706872377,-0.439819541233973,-0.374539637332298,-0.347060981839592,-0.41856498046335,-0.356030949008133,-0.326671004189193,-0.308979824621194,-0.348287657308604,-0.363165889263917,-0.356949272141284,-0.25659555562826,-0.283362995402997,-0.321363809869373
2254,-0.310567572001838,-0.316431706572373,-0.309737365764011,-0.43828195414555,-0.373807696890206,-0.346668166998492,-0.417289704815059,-0.355527432043789,-0.326529830605677,-0.309056985297331,-0.347879703551563,-0.362574317012337,-0.356434421766377,-0.257319212517047,-0.283756304101967,-0.321288134594672
2255,-0.310620224030574,-0.316411986859301,-0.309800263715783,-0.436758429471924,-0.373079876040081,-0.346275286458224,-0.416025254286172,-0.355025215601566,-0.326385485712796,-0.309128280109522,-0.34747187093106,-0.361985132010072,-0.355921011783958,-0.258029024861247,-0.284139845221776,-0.321208479668534
2256,-0.310667318872721,-0.31638760312963,-0.309857478031739,-0.435248799868811,-0.372356130146185,-0.345882347235481,-0.414771501485227,-0.354524289837044,-0.326238014854878,-0.309193787656724,-0.347064164157968,-0.361398311000948,-0.355409030623411,-0.258725169728055,-0.284513745514081,-0.321124900411374
2257,-0.310708931309881,-0.316358619141977,-0.309909085054041,-0.433752900049358,-0.371636415115808,-0.34548935625252,-0.413528320585114,-0.354024645019463,-0.326087462808801,-0.30925358556003,-0.346656587877185,-0.360813831007968,-0.354898466849079,-0.25940782199157,-0.284878130158408,-0.321037451453039
2258,-0.310745135192917,-0.316325097860257,-0.309955160174855,-0.432270566758757,-0.370920687392579,-0.34509632033834,-0.41229558730378,-0.353526271530324,-0.325933873791004,-0.309307750474755,-0.346249146668456,-0.360231669329876,-0.35438930915861,-0.260077154359868,-0.285233122781559,-0.320946186741338
2259,-0.310776003453447,-0.316287101463505,-0.309995777848083,-0.430801638749177,-0.370208903949856,-0.344703246229843,-0.41107317888517,-0.353029159862018,-0.325777291464413,-0.309356358102355,-0.345841845047185,-0.359651803537764,-0.35388154638132,-0.260733337401742,-0.285578845476791,-0.320851159550468
2260,-0.310801608115202,-0.316244691355568,-0.310031011600948,-0.429345956755007,-0.3695010222842,-0.344310140572981,-0.409860974080406,-0.352533300616463,-0.325617758945285,-0.30939948320222,-0.345434687465245,-0.359074211471719,-0.35337516747658,-0.261376539573119,-0.285915418822745,-0.32075242248934
2261,-0.310822020305241,-0.316197928174686,-0.310060934045449,-0.427903363468399,-0.368797000408925,-0.343917009923883,-0.408658853129194,-0.352038684503764,-0.325455318809963,-0.3094371996033,-0.345027678311764,-0.358498871237514,-0.352870161532219,-0.262006927243139,-0.286242961902156,-0.320650027509796
2262,-0.310837310265023,-0.316146871802946,-0.310085616889659,-0.426473703515122,-0.36809679684773,-0.34352386074998,-0.407466697741463,-0.35154530234089,-0.325290013101546,-0.309469580215605,-0.344620821913917,-0.35792576120334,-0.352366517762947,-0.262624664719925,-0.286561592320316,-0.320544025914732
2263,-0.31084754736135,-0.316091581375627,-0.310105130948891,-0.425056823430702,-0.367400370628416,-0.343130699431109,-0.40628439107923,-0.35105314505036,-0.325121883336486,-0.309496697041551,-0.344214122537694,-0.357354859996577,-0.351864225508805,-0.263229914276023,-0.286871426223325,-0.320434468366112
2264,-0.310852800097172,-0.316032115290429,-0.310119546156731,-0.423652571636864,-0.366707681276666,-0.342737532260597,-0.405111817738692,-0.350562203658956,-0.324950970511091,-0.309518621187176,-0.343807584388669,-0.356786146500603,-0.351363274233621,-0.263822836173539,-0.287172578316105,-0.320321404892894
2265,-0.310853136122253,-0.315968531216576,-0.310128931575925,-0.42226079841827,-0.366018688809915,-0.342344365446346,-0.403948863732531,-0.350072469296441,-0.324777315107961,-0.309535422873206,-0.343401211612754,-0.356219599851647,-0.350863653523495,-0.264403588688956,-0.287465161880199,-0.320204884898846
2266,-0.310848622243716,-0.315900886103829,-0.310133355409135,-0.420881355899527,-0.365333353731293,-0.341951205111895,-0.402795416472445,-0.349583933194301,-0.32460095710233,-0.309547171445997,-0.342995008296945,-0.355655199435677,-0.350365353085302,-0.264972328137653,-0.287749288791344,-0.320084957170274
2267,-0.310839324436447,-0.315829236191365,-0.31013288500957,-0.419514098022497,-0.364651637023634,-0.341558057297468,-0.401651364751893,-0.349096586684496,-0.324421935968343,-0.309553935388331,-0.342588978470058,-0.355092924885327,-0.349868362745208,-0.265529208898115,-0.288025069536833,-0.319961669883653
2268,-0.310825307853383,-0.31575363701656,-0.31012758689147,-0.418158880523877,-0.363973500143572,-0.341164927961017,-0.400516598729051,-0.348610421198236,-0.324240290685249,-0.309555782330088,-0.34218312610346,-0.354532756076865,-0.349372672447208,-0.266074383435848,-0.288292613232657,-0.319835070613161
2269,-0.310806636835657,-0.315674143423662,-0.31011752674048,-0.416815560913057,-0.3632989050157,-0.340771822979242,-0.399391009909978,-0.348125428264758,-0.324056059743517,-0.309552779058776,-0.341777455111784,-0.353974673127192,-0.348878272251684,-0.266608002326996,-0.288552027640445,-0.319705206338126
2270,-0.310783374922633,-0.315590809572349,-0.310102769423878,-0.415483998450255,-0.362627814026806,-0.340378748148606,-0.398274491131991,-0.347641599510134,-0.323869281150879,-0.309544991529942,-0.341371969353641,-0.353418656390886,-0.348385152333975,-0.267130214281671,-0.28880341918418,-0.319572123450371
2271,-0.310755584861807,-0.315503688946196,-0.310083379000685,-0.414164054124913,-0.361960190020175,-0.339985709186337,-0.397166936547247,-0.347158926656077,-0.323679992438295,-0.309532484877448,-0.340966672632321,-0.352864686457278,-0.347893302982971,-0.267641166166989,-0.289046892966723,-0.319435867761479
2272,-0.310723328618592,-0.315412834361021,-0.310059418731657,-0.412855590634374,-0.361295996289972,-0.339592711731412,-0.396068241606526,-0.34667740151878,-0.323488230665853,-0.309515323423619,-0.340561568696485,-0.35231274414756,-0.347402714599719,-0.268141003029829,-0.289282552786128,-0.319296484509961
2273,-0.31068666738598,-0.315318297973138,-0.310030951089138,-0.411558472362807,-0.360635196575679,-0.339199761345533,-0.394978303043212,-0.34619701600775,-0.323294032428581,-0.309493570689273,-0.340156661240849,-0.35176281051194,-0.346913377696051,-0.268629868119302,-0.289510501151749,-0.319154018368341
2274,-0.310645661594081,-0.31522013128751,-0.309998037766803,-0.410272565360403,-0.359977755056616,-0.338806863514092,-0.393897018857471,-0.345717762124673,-0.323097433862205,-0.309467289403615,-0.339751953906859,-0.351214866826819,-0.346425282893224,-0.269107902908952,-0.28973083930016,-0.319008513450149
2275,-0.31060037091955,-0.31511838516579,-0.30996073968928,-0.40899773732282,-0.359323636346518,-0.338414023647124,-0.392824288300635,-0.345239631962285,-0.322898470648822,-0.309436541514025,-0.33934745028336,-0.350668894592015,-0.34593842092058,-0.269575247118676,-0.28994366721087,-0.318860013316828
2276,-0.310550854294898,-0.315013109834277,-0.309919117021646,-0.407733857570888,-0.358672805488183,-0.33802124708024,-0.391760011859761,-0.344762617703254,-0.322697178022507,-0.309401388195711,-0.338943153907253,-0.350124875528009,-0.345452782614222,-0.270032038736377,-0.290149083621845,-0.31870856098456
2277,-0.31049716991768,-0.314904354891762,-0.309873229178815,-0.406480797030563,-0.358025227948191,-0.337628539075563,-0.390704091242398,-0.344286711619084,-0.322493590774857,-0.309361889861249,-0.338539068264146,-0.349582791573238,-0.344968358915707,-0.27047841403935,-0.290347186044845,-0.318554198931006
2278,-0.310439375259579,-0.314792169317286,-0.309823134834804,-0.405238428213122,-0.357380869611679,-0.337235904822641,-0.389656429361529,-0.343811906069028,-0.322287743260457,-0.309318106170007,-0.338135196788996,-0.349042624881411,-0.344485140870753,-0.270914507615402,-0.290538070780562,-0.318396969101957
2279,-0.310377527075373,-0.314676601477792,-0.309768891931884,-0.404006625195613,-0.356739696777187,-0.336843349439351,-0.388616930320704,-0.343338193499012,-0.322079669402285,-0.309270096037447,-0.337731542866745,-0.34850435781886,-0.344003119627963,-0.271340452383712,-0.290721832933578,-0.31823691291791
2280,-0.310311681411791,-0.314557699135698,-0.309710557689626,-0.402785263601537,-0.356101676151566,-0.336450877972796,-0.387585499399362,-0.342865566440577,-0.321869402697049,-0.309217917644317,-0.337328109832949,-0.34796797296193,-0.343522286437567,-0.271756379615434,-0.290898566427136,-0.318074071280562
2281,-0.310241893616263,-0.314435509456358,-0.309648188613824,-0.401574220581774,-0.355466774844947,-0.336058495400185,-0.386562043038319,-0.34239401750983,-0.321656976220455,-0.309161628445731,-0.336924900974392,-0.347433453094396,-0.343042632650172,-0.272162418954047,-0.291068364017729,-0.317908484579222
2282,-0.310168218345558,-0.314310079015445,-0.309581840505317,-0.400373374795743,-0.354834960365774,-0.335666206629709,-0.385546468825455,-0.341923539406416,-0.321442422632412,-0.309101285180127,-0.336521919529701,-0.346900781204908,-0.34256414971554,-0.272558698435448,-0.291231317309508,-0.317740192697142
2283,-0.31009070957432,-0.314181453806241,-0.309511568468697,-0.399182606392793,-0.354206200615899,-0.335274016501399,-0.384538685481557,-0.341454124912486,-0.321225774182178,-0.309036943878128,-0.336119168689949,-0.346369940484479,-0.34208682918137,-0.27294534450781,-0.291387516768518,-0.317569235017774
2284,-0.310009420603492,-0.314049679246825,-0.309437426920914,-0.398001796993824,-0.353580463885737,-0.334881929787979,-0.383538602846356,-0.340985766891699,-0.321007062713433,-0.308968659871285,-0.335716651599251,-0.345840914323991,-0.341610662692098,-0.273322482051176,-0.291537051736744,-0.317395650430946
2285,-0.309924404068644,-0.313914800187191,-0.309359469599769,-0.396830829673137,-0.352957718849476,-0.334489951195704,-0.382546131864722,-0.340518458288219,-0.320786319669294,-0.308896487800712,-0.335314371355354,-0.345313686311743,-0.341135641987714,-0.273690234396829,-0.291680010446003,-0.317219477338967
2286,-0.309835711948192,-0.313776860916264,-0.309277749572304,-0.395669588940507,-0.352337934560354,-0.334098085365192,-0.381561184573034,-0.340052192125734,-0.320563576097272,-0.308820481625619,-0.33491233101022,-0.344788240231019,-0.340661758902593,-0.274048723346414,-0.291816480031649,-0.31704075366265
2287,-0.309743395571517,-0.313635905168832,-0.309192319243096,-0.394517960723475,-0.351721080445991,-0.333706336872243,-0.380583674085723,-0.339586961506483,-0.320338862654158,-0.308740694631737,-0.334510533570597,-0.344264560057696,-0.34018900536434,-0.274398069190821,-0.291946546546114,-0.316859516847264
2288,-0.309647505626986,-0.3134919761324,-0.309103230362436,-0.393375832349862,-0.351107126303775,-0.333314710228648,-0.379613514581972,-0.339122759610295,-0.32011220961086,-0.308657179439636,-0.334108981998589,-0.343742629957874,-0.339717373392646,-0.274738390728847,-0.292070294972286,-0.316675803868415
2289,-0.309548092169875,-0.313345116453948,-0.309010534034415,-0.392243092530494,-0.35049604229631,-0.332923209882989,-0.378650621292589,-0.338659579693644,-0.319883646857172,-0.308569988012949,-0.333707679212217,-0.343222434285538,-0.339246855098164,-0.275069805285613,-0.292187809236715,-0.316489651237849
2290,-0.309445204630185,-0.313195368246615,-0.308914280724912,-0.391119631342149,-0.349887798946918,-0.332531840221427,-0.377694910487036,-0.33819741508871,-0.319653203906489,-0.308479171666485,-0.333306628085971,-0.342703957580249,-0.338777442681394,-0.275392428730764,-0.292299172222662,-0.316301095009188
2291,-0.309338891820375,-0.313042773096296,-0.308814520269474,-0.390005340210701,-0.349282367135198,-0.332140605568485,-0.37674629946062,-0.337736259202455,-0.319420909900458,-0.308384781074248,-0.332905831451356,-0.342187184564865,-0.338309128431587,-0.275706375496441,-0.292404465782981,-0.316110170783593
2292,-0.309229201942989,-0.312887372068158,-0.308711301881109,-0.388900111894488,-0.348679718092636,-0.331749510187815,-0.375804706521842,-0.33727610551571,-0.31918679361358,-0.308286866277352,-0.332505292097437,-0.341672100143284,-0.337841904725652,-0.276011758595033,-0.292503770752847,-0.315916913715356
2293,-0.309116182598194,-0.312729205713075,-0.308604674157978,-0.387803840467871,-0.348079823398272,-0.331358558282962,-0.374870050979903,-0.336816947582271,-0.318950883457748,-0.308185476691846,-0.332105012771364,-0.341158689398225,-0.337375764027094,-0.276308689636704,-0.292597166962325,-0.315721358517427
2294,-0.308999880791223,-0.312568314073987,-0.30849468509099,-0.386716421305002,-0.347482654974422,-0.33096775399811,-0.373942253132363,-0.336358779028012,-0.31871320748673,-0.308080661116431,-0.331704996178906,-0.340646937589025,-0.336910698884945,-0.276597278846711,-0.292684733248784,-0.315523539466868
2295,-0.308880342939729,-0.312404736692177,-0.30838138207131,-0.385637751063797,-0.346888185082451,-0.330577101418831,-0.373021234252953,-0.335901593549999,-0.318473793400603,-0.307972467740097,-0.33130524498497,-0.340136830149473,-0.336446701932723,-0.276877635082504,-0.292766547469158,-0.315323490410245
2296,-0.308757614881043,-0.31223851261347,-0.308264811897765,-0.384567727670097,-0.346296386318595,-0.330186604572812,-0.372106916579536,-0.335445384915627,-0.318232668550122,-0.307860944149648,-0.330905761814109,-0.339628352685662,-0.3359837658874,-0.277149865850618,-0.292842686512054,-0.315121244768946
2297,-0.308631741879345,-0.31206968039436,-0.308145020784168,-0.383506250302032,-0.345707231609841,-0.329796267430581,-0.37119922330222,-0.334990146961757,-0.317989859941047,-0.307746137337152,-0.330506549251036,-0.339121490973879,-0.335521883548375,-0.277414077323352,-0.292913226309713,-0.314916835544441
2298,-0.308502768632751,-0.311898278108056,-0.308022054366546,-0.382453219374575,-0.345120694209853,-0.329406093906224,-0.370298078551612,-0.334535873593869,-0.317745394238402,-0.307628093707282,-0.330107609841124,-0.338616230958504,-0.335061047796475,-0.277670374355245,-0.292978241849822,-0.314710295323472
2299,-0.308370739280306,-0.311724343350458,-0.307895957710279,-0.381408536524286,-0.34453674769495,-0.329016087858085,-0.369403407387223,-0.334082558785228,-0.317499297770697,-0.30750685908458,-0.329708946090898,-0.338112558749956,-0.334601251592951,-0.277918860499351,-0.293037807187182,-0.314501656283182
2300,-0.308235697408891,-0.311547913246053,-0.307766775317153,-0.380372104594246,-0.343955365960132,-0.328626253089471,-0.368515135786012,-0.33363019657605,-0.317251596534087,-0.307382478720626,-0.329310560468525,-0.337610460622644,-0.334142487978501,-0.278159638023309,-0.293091995455226,-0.314290950196181
2301,-0.30809768606005,-0.311369024453748,-0.307634551132326,-0.379343827619177,-0.34337652321516,-0.328236593349333,-0.367633190631075,-0.333178781072693,-0.317002316196481,-0.307254997301117,-0.328912455404298,-0.337109923012957,-0.333684750072296,-0.278392807925216,-0.293140878877408,-0.314078208435542
2302,-0.307956747736731,-0.311187713172621,-0.307499328551203,-0.378323610810743,-0.342800193980677,-0.327847112332955,-0.366757499700468,-0.332728306446843,-0.316751482101607,-0.307124458952858,-0.328514633291113,-0.336610932517274,-0.333228031071021,-0.278618469949302,-0.293184528778431,-0.313863461979747
2303,-0.307812924409936,-0.311004015147607,-0.307361150426235,-0.377311360543035,-0.342226353084381,-0.327457813682615,-0.365887991656174,-0.332278766934724,-0.316499119273021,-0.306990907250673,-0.328117096484937,-0.336113475889999,-0.33277232424793,-0.27883672260142,-0.29322301559536,-0.313646741417566
2304,-0.307666257525301,-0.310817965675111,-0.307220059073626,-0.376306984338237,-0.341654975657248,-0.327068700988257,-0.3650245960332,-0.331830156836302,-0.316245252418066,-0.306854385224226,-0.327719847305276,-0.335617540041617,-0.332317622951906,-0.279047663164332,-0.293256408888578,-0.313428076952871
2305,-0.307516788009588,-0.310629599608556,-0.307076096279962,-0.375310390852461,-0.341086037129796,-0.326679777788144,-0.364167243228817,-0.331382470514518,-0.315989905931782,-0.306714935364755,-0.327322888035634,-0.335123112036783,-0.331863920606541,-0.279251387712819,-0.293284777352617,-0.313207498409399
2306,-0.307364556277096,-0.310438951363853,-0.306929303308756,-0.374321489861766,-0.340519513228396,-0.326291047569502,-0.363315864491924,-0.330935702394513,-0.315733103900776,-0.30657259963173,-0.326926220923965,-0.334630179092422,-0.331411210709222,-0.279447991128593,-0.293308188826856,-0.312985035235456
2307,-0.307209602235998,-0.310246054924818,-0.306779720906911,-0.373340192248344,-0.339955379971635,-0.325902513769165,-0.362470391912549,-0.330489846962869,-0.315474870107033,-0.306427419459422,-0.326529848183123,-0.334138728575864,-0.330959486830229,-0.279637567115033,-0.293326710306079,-0.312760716508552
2308,-0.307051965294593,-0.310050943848506,-0.306627389311108,-0.37236640998688,-0.339393613666714,-0.325514179774199,-0.361630758411474,-0.330044898766867,-0.315215228031684,-0.306279435763397,-0.326133771991301,-0.333648748002995,-0.330508742611844,-0.279820208211738,-0.293340407950912,-0.312534570939992
2309,-0.306891684367486,-0.309853651270494,-0.306472348254111,-0.371400056131073,-0.338834190905896,-0.325126048922532,-0.360796897729998,-0.32960085241374,-0.314954200858732,-0.306128688946925,-0.325737994492473,-0.333160225036432,-0.330058971767476,-0.279996005808898,-0.293349347098127,-0.312306626879404
2310,-0.306728797881693,-0.309654209910086,-0.306314636970994,-0.370441044800337,-0.338277088563002,-0.324738124503565,-0.359968744419813,-0.329157702569946,-0.314691811478725,-0.305975218907311,-0.325342517796823,-0.332673147483724,-0.329610168080786,-0.280165050161485,-0.293353592270814,-0.31207691231921
2311,-0.306563343782661,-0.309452652075465,-0.306154294205295,-0.369489291166652,-0.337722283789938,-0.324350409758786,-0.359146233833017,-0.328715443960446,-0.31442808249239,-0.305819065042152,-0.324947343981171,-0.332187503295572,-0.329162325404833,-0.280327430403279,-0.293353207188437,-0.311845454899045
2312,-0.306395359540229,-0.30924900966877,-0.305991358215089,-0.368544711441581,-0.33716975401328,-0.323962907882361,-0.358329302112242,-0.328274071367989,-0.314163036214216,-0.305660266255509,-0.324552475089392,-0.331703280564067,-0.328715437661228,-0.280483234560709,-0.293348254776761,-0.311612281910121
2313,-0.306224882154499,-0.309043314191125,-0.305825866778989,-0.367607222863458,-0.336619476930887,-0.323575622021738,-0.357517886180909,-0.327833579632413,-0.313896694675995,-0.30549886096401,-0.324157913132838,-0.331220467520963,-0.328269498839294,-0.280632549566531,-0.293338797177654,-0.311377420299534
2314,-0.306051948161647,-0.308835596747586,-0.305657857202074,-0.366676743684717,-0.336071430508565,-0.323188555278225,-0.356711923733599,-0.327393963649942,-0.313629079630327,-0.305334887102873,-0.323763660090744,-0.330739052535954,-0.327824502995241,-0.280775461273336,-0.293324895758772,-0.311140896674521
2315,-0.305876593639659,-0.30862588805205,-0.305487366321742,-0.365753193159389,-0.33552559297677,-0.322801710707573,-0.355911353226548,-0.326955218372509,-0.313360212554066,-0.30516838213186,-0.323369717910631,-0.330259024114986,-0.327380444251351,-0.280912054466884,-0.293306611123122,-0.310902737306666
2316,-0.30569885421399,-0.308414218432083,-0.305314430513489,-0.364836491530751,-0.334981942827351,-0.322415091320544,-0.355116113868252,-0.326517338807067,-0.313090114651737,-0.304999383041149,-0.322976088508714,-0.329780370898582,-0.326937316795169,-0.281042412879288,-0.293284003118512,-0.310662968136048
2317,-0.30551876506316,-0.308200617833701,-0.305139085696621,-0.363926560019126,-0.33444045881033,-0.322028700083479,-0.354326145610198,-0.326080320014929,-0.312818806858907,-0.304827926357142,-0.322582773770293,-0.329303081660193,-0.32649511487871,-0.281166619202019,-0.293257130846874,-0.310421614775343
2318,-0.305336360924283,-0.307985115826086,-0.304961367339892,-0.363023320809831,-0.333901119930729,-0.321642539918854,-0.353541389137697,-0.325644157111101,-0.312546309845511,-0.304654048148197,-0.322189775550141,-0.328827145304563,-0.326053832817668,-0.281284755098763,-0.293226052673485,-0.310178702513873
2319,-0.305151676098517,-0.307767741606249,-0.304781310467074,-0.362126697041281,-0.333363905445431,-0.321256613705827,-0.352761785860843,-0.325208845263627,-0.31227264401914,-0.30447778403029,-0.321797095672897,-0.328352550866121,-0.325613464990646,-0.281396901218113,-0.293190826236062,-0.309934256321609
2320,-0.30496474445646,-0.307548524003629,-0.304598949662457,-0.361236612793235,-0.332828794860079,-0.320870924280789,-0.351987277905572,-0.324774379692949,-0.311997829528288,-0.304299169172607,-0.321404735933441,-0.32787928750739,-0.325174005838381,-0.281503137206105,-0.293151508453753,-0.309688300853117
2321,-0.304775599443466,-0.30732749148464,-0.304414319076284,-0.360352993075185,-0.332295767926017,-0.320485474437894,-0.351217808104842,-0.324340755671265,-0.311721886265561,-0.304118238303068,-0.321012698097274,-0.327407344517412,-0.324735449862992,-0.281603541718602,-0.293108155536014,-0.309440860451463
2322,-0.30458427408491,-0.307104672157161,-0.304227452430116,-0.359475763814892,-0.331764804637267,-0.320100266929594,-0.35045331998991,-0.323907968521901,-0.311444833870839,-0.30393502571378,-0.320620983900886,-0.326936711310197,-0.324297791627231,-0.28169819243352,-0.293060822991379,-0.309191959152062
2323,-0.304390800991373,-0.306880093774967,-0.304038383022129,-0.358604851847063,-0.331235885227541,-0.31971530446716,-0.349693757781729,-0.323476013618689,-0.311166691734409,-0.303749565266426,-0.320229595052129,-0.326467377423191,-0.323861025753741,-0.281787166062911,-0.293009565636114,-0.308941620686492
2324,-0.304195212363776,-0.306653783742114,-0.303847143732353,-0.357740184902168,-0.330708990167295,-0.3193305897212,-0.348939066382443,-0.323044886385354,-0.310887479000054,-0.303561890397588,-0.319838533230573,-0.325999332515763,-0.323425146924327,-0.281870538364889,-0.292954437602773,-0.308689868486243
2325,-0.30399753999844,-0.306425769117256,-0.303653767027838,-0.356881691595392,-0.330184100160813,-0.318946125322173,-0.348189191366988,-0.322614582294904,-0.3106072145681,-0.303372034123998,-0.319447800087869,-0.325532566367705,-0.322990149879237,-0.281948384155412,-0.292895492348647,-0.308436725686439
2326,-0.303797815292092,-0.306196076617926,-0.303458284967762,-0.356029301415727,-0.329661196143333,-0.318561913860888,-0.347444078974799,-0.322185096869035,-0.310325917098434,-0.303180029047734,-0.319057397248099,-0.325067068877759,-0.322556029416447,-0.282020777319919,-0.292832782664104,-0.308182215129497
2327,-0.303596069246805,-0.305964732624745,-0.303260729208471,-0.355182944715196,-0.329140259278204,-0.318177957889007,-0.34670367610162,-0.321756425677537,-0.310043605013481,-0.302985907361342,-0.318667326308128,-0.324602830062154,-0.32212278039096,-0.282087790824826,-0.292766360680828,-0.307926359368753
2328,-0.303392332474877,-0.3057317631856,-0.303061131008464,-0.354342552698212,-0.328621270954083,-0.317794259919534,-0.345967930291409,-0.321328564337708,-0.309760296501139,-0.3027897008529,-0.318277588837949,-0.324139840053171,-0.32169039771411,-0.282149496728872,-0.29269627787996,-0.307669180672039
2329,-0.30318663520365,-0.30549719401975,-0.302859521233306,-0.353508057411066,-0.328104212782158,-0.317410822427304,-0.345236789728352,-0.320901508513779,-0.309476009517686,-0.302591440911022,-0.317888186381023,-0.323678089097714,-0.321258876352875,-0.282205966194334,-0.292622585100135,-0.307410701025211
2330,-0.302979007280269,-0.305261050521895,-0.302655930360494,-0.352679391731547,-0.327589066593416,-0.317027647849462,-0.344510203228967,-0.320475253916346,-0.309190761790648,-0.302391158529793,-0.317499120454612,-0.323217567555907,-0.320828211329203,-0.282257269498098,-0.292545332545419,-0.307150942135642
2331,-0.302769478176387,-0.305023357766193,-0.302450388484249,-0.351856489358691,-0.327075814435936,-0.316644738585935,-0.343788120234312,-0.320049796301801,-0.308904570821629,-0.302188884313649,-0.317110392550118,-0.322758265899707,-0.320398397719336,-0.282303476042594,-0.292464569793149,-0.30688992543567
2332,-0.302558076992805,-0.304784140510217,-0.302242925320256,-0.351039284802651,-0.32656443857222,-0.316262096999905,-0.343070490802282,-0.31962513147178,-0.308617453889108,-0.301984648482196,-0.316722004133407,-0.322300174711529,-0.319969430653158,-0.2823446543666,-0.292380345801682,-0.306627672085993
2333,-0.302344832464058,-0.304543423198881,-0.302033570210349,-0.350227713374697,-0.326054921476556,-0.315879725418266,-0.342357265600011,-0.319201255272613,-0.308329428051205,-0.301778480874965,-0.316333956645132,-0.321843284682897,-0.319541305313531,-0.282380872155907,-0.292292708918034,-0.306364202979041
2334,-0.302129772962946,-0.304301229968301,-0.301822352127128,-0.349421711177339,-0.325547245832413,-0.315497626132086,-0.341648395896358,-0.318778163594779,-0.308040510148406,-0.301570410956115,-0.315946251501058,-0.321387586613101,-0.319114016935662,-0.282412196253857,-0.292201706885443,-0.306099538742287
2335,-0.301912926505005,-0.304057584649617,-0.301609299678531,-0.348621215094572,-0.325041394529869,-0.315115801397054,-0.340943833554493,-0.318355852372375,-0.30775071680626,-0.301360467819073,-0.315558890092374,-0.320933071407879,-0.318687560806455,-0.282438692671747,-0.292107386850824,-0.305833699741532
2336,-0.301694320752927,-0.303812510772764,-0.301394441112338,-0.347826162782237,-0.324537350663068,-0.314734253433928,-0.340243531024567,-0.317934317582581,-0.30746006443804,-0.301148680191118,-0.315171873786005,-0.320479730078114,-0.318261932263891,-0.282460426599109,-0.292009795372139,-0.305566706084137
2337,-0.301473983020922,-0.303566031570203,-0.301177804320627,-0.347036492658507,-0.324035097527712,-0.314352984428975,-0.339547441336481,-0.317513555245143,-0.307168569247371,-0.30093507643791,-0.314785203924924,-0.32002755373854,-0.3178371266964,-0.282477462413858,-0.291908978425675,-0.30529857762223
