"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2252,-0.346423898838345,-0.199103671901346,-0.390010390822182,-0.862745152941467,-0.589637738845277,-0.530938854219108,-0.736312103364551,-0.491579881708276,-0.466083750421918,0.0726060674117035,-0.293509425571987,-0.320891298719437,-0.28172212526935,0.220753899809313,-0.270851874851258,-0.419615954946122
2253,-0.345281570964633,-0.198746441065863,-0.388635782382013,-0.858851252552564,-0.58719927893718,-0.528813211643874,-0.733091988339824,-0.48966399045768,-0.464303732822725,0.0715153062366661,-0.292649088821317,-0.319885038846354,-0.280924605246218,0.218873631131784,-0.27011228442534,-0.418083572918496
2254,-0.344142898949697,-0.198388682160227,-0.387266067667197,-0.854975671666916,-0.584771382217847,-0.526696465195343,-0.729886602090148,-0.487755877529754,-0.462530769450103,0.0704327897519798,-0.291790905145997,-0.318881709700228,-0.280128903536349,0.217005814577725,-0.26937420359503,-0.416556925421174
2255,-0.343007871713026,-0.198030406400866,-0.385901229000398,-0.851118321058707,-0.582354000796314,-0.524588575866632,-0.726695874525369,-0.485855509874603,-0.460764831113004,0.0693584656179058,-0.290934871474129,-0.31788130406491,-0.279335018851853,0.215150375385199,-0.26863763271765,-0.415035990296014
2256,-0.341876478204126,-0.1976716249154,-0.384541248769455,-0.847279111948589,-0.579947087007803,-0.522489504829705,-0.723519735899826,-0.483962854589431,-0.459005888746909,0.0682922818026646,-0.290080984721153,-0.316883814733674,-0.278542949882673,0.21330723921972,-0.26790257211959,-0.413520745473926
2257,-0.340748707402462,-0.19731234874322,-0.383186109427137,-0.843457956001409,-0.57755059341262,-0.520399213434518,-0.720358116810612,-0.482077878917858,-0.457253913413263,0.067234186580694,-0.289229241790017,-0.315889234509273,-0.277752695296804,0.211476332171877,-0.267169022096571,-0.412011168974504
2258,-0.339624548317401,-0.196952588836053,-0.381835793490892,-0.839654765323934,-0.575164472795058,-0.518317663208167,-0.717210948195856,-0.480200550249236,-0.455508876298897,0.0661841285309178,-0.288379639571345,-0.314897556203981,-0.276964253740508,0.209657580754964,-0.266436982913906,-0.410507238905645
2259,-0.338503989988148,-0.196592356058533,-0.380490283542607,-0.835869452462604,-0.572788678162299,-0.516244815854049,-0.714078161332994,-0.478330836117976,-0.453770748715462,0.0651420565350229,-0.287532174943598,-0.313908772639648,-0.276177623838531,0.207850911902632,-0.265706454806764,-0.409008933463185
2260,-0.337387021483691,-0.196231661188762,-0.379149562228361,-0.832101930401279,-0.570423162743325,-0.514180633251018,-0.71095968783707,-0.476468704202873,-0.452039502098863,0.0641079197757473,-0.286686844773243,-0.312922876647747,-0.275392804194316,0.206056252966547,-0.264977437980428,-0.407516230930525
2261,-0.336273631902737,-0.195870514918872,-0.377813612258184,-0.828352112559015,-0.568067879987839,-0.51212507745255,-0.70785545965903,-0.474614122326434,-0.450315108008697,0.0630816677351762,-0.285843645914911,-0.311939861069418,-0.274609793390215,0.204273531714063,-0.264249932610554,-0.406029109678266
2262,-0.335163810373653,-0.195508927855578,-0.376482416405809,-0.824619912787838,-0.565722783565186,-0.510078110685912,-0.704765409084032,-0.472767058454211,-0.448597538127688,0.0620632501930483,-0.285002575211564,-0.310959718755521,-0.273828589987703,0.202502676325913,-0.263523938843431,-0.404547548163842
2263,-0.33405754605441,-0.195146910520736,-0.375155957508441,-0.820905245370538,-0.563387827363277,-0.50803969535133,-0.701689468729762,-0.470927480694138,-0.446886764261137,0.0610526172250715,-0.284163629494651,-0.309982442566676,-0.273049192527582,0.200743615393902,-0.262799456796228,-0.403071524931156
2264,-0.332954828132517,-0.194784473351891,-0.373834218466507,-0.81720802501847,-0.561062965487527,-0.506009794021172,-0.698627571544763,-0.469095357295873,-0.445182758336356,0.0600497192012474,-0.283326805584267,-0.309008025373313,-0.272271599530196,0.198996277918619,-0.262076486557254,-0.401601018610215
2265,-0.331855645824967,-0.194421626702823,-0.372517182243421,-0.813528166869366,-0.55874815225979,-0.503988369439122,-0.695579650806765,-0.467270656650132,-0.443485492402127,0.0590545067842059,-0.282492100289317,-0.308036460055719,-0.271495809495631,0.197260593307167,-0.261355028186208,-0.400136007916771
2266,-0.330759988378172,-0.194058380844092,-0.371204831865345,-0.809865586485165,-0.556443342217305,-0.501975384519369,-0.692545640121034,-0.465453347288043,-0.441794938628141,0.0580669309275477,-0.281659510407664,-0.307067739504076,-0.270721820903925,0.195536491370889,-0.260635081714426,-0.398676471651962
2267,-0.329667845067908,-0.193694745963578,-0.369897150420952,-0.806220199849842,-0.554148490111645,-0.499970802345789,-0.689525473418715,-0.46364339788049,-0.440111069304459,0.0570869428741977,-0.280829032726294,-0.306101856618513,-0.269949632215268,0.193823902323129,-0.259916647145131,-0.397222388701949
2268,-0.328579205199251,-0.193330732167017,-0.368594121061188,-0.802591923367262,-0.55186355090767,-0.497974586171145,-0.6865190849552,-0.461840777237466,-0.438433856840963,0.0561144941547659,-0.280000664021464,-0.305138804309142,-0.269179241870209,0.192122756776982,-0.259199724453678,-0.395773738037567
2269,-0.327494058106519,-0.192966349478539,-0.367295726999039,-0.798980673859034,-0.549588479782485,-0.495986699416278,-0.683526409308492,-0.460045454307429,-0.436763273766813,0.0551495365859182,-0.279174401058856,-0.304178575496109,-0.268410648289851,0.190432985743076,-0.258484313587803,-0.394330498713962
2270,-0.326412393153213,-0.192601607841193,-0.366001951509293,-0.795386368562386,-0.547323232124411,-0.494007105669308,-0.68054738137758,-0.458257398176657,-0.435099292729909,0.0541920222687562,-0.278350240593733,-0.303221163109629,-0.267643849876055,0.18875452062735,-0.257770414467859,-0.392892649870245
2271,-0.325334199731954,-0.192236517117478,-0.364712777928307,-0.791808925128038,-0.545067763531948,-0.49203576868484,-0.677581936380831,-0.456476578068612,-0.433441886496356,0.0532419035872058,-0.277528179371086,-0.302266560090032,-0.266878845011638,0.18708729322886,-0.257058026987064,-0.391460170729132
2272,-0.324259467264426,-0.191871087089869,-0.363428189653776,-0.788248261618101,-0.542822029812753,-0.490072652383169,-0.674630009854374,-0.454702963343304,-0.431791027949923,0.0522991332064147,-0.276708214125786,-0.301314759387805,-0.266115632060566,0.18543123573758,-0.256347151011738,-0.390033040596604
2273,-0.323188185201315,-0.191505327461335,-0.362148170144501,-0.784704296503974,-0.540585986982622,-0.488117720849494,-0.671691537650509,-0.452936523496654,-0.430146690091517,0.0513636640711588,-0.275890341582735,-0.300365753963628,-0.265354209368153,0.183786280732233,-0.25563778638154,-0.388611238861547
2274,-0.322120343022247,-0.191139247855859,-0.360872702920154,-0.781176948664262,-0.538359591264473,-0.486170938333134,-0.668766455936114,-0.451177228159872,-0.428508846038649,0.0504354494042573,-0.275074558457008,-0.299419536788421,-0.264594575261254,0.182152361178115,-0.254929932909708,-0.387194744995413
2275,-0.321055930235734,-0.190772857818951,-0.359601771561053,-0.777666137382697,-0.536142799087337,-0.484232269246747,-0.665854701191059,-0.449425047098822,-0.426877469024911,0.0495144427049972,-0.274260861454004,-0.298476100843378,-0.263836728048457,0.18052941042495,-0.254223590383291,-0.385783538551871
2276,-0.319994936379104,-0.190406166818166,-0.358335359707929,-0.774171782346073,-0.533935567085354,-0.482301678165553,-0.662956210206639,-0.447679950213405,-0.425252532399446,0.0486005977475653,-0.273449247269591,-0.297535439120009,-0.263080666020275,0.178917362204739,-0.253518758563383,-0.384377599166463
2277,-0.318937351018453,-0.190039184243605,-0.3570734510617,-0.770693803642194,-0.531737852096771,-0.480379129826561,-0.660070920084002,-0.445941907536933,-0.423634009626433,0.0476938685794904,-0.272639712590248,-0.296597544620178,-0.262326387449335,0.177316150629637,-0.252815437185357,-0.38297690655626
2278,-0.317883163748576,-0.189671919408428,-0.355816029383241,-0.767232121757827,-0.529549611162953,-0.478464589127803,-0.657198768232597,-0.444210889235516,-0.422021874284558,0.0467942095200926,-0.271832254093213,-0.29566241035614,-0.261573890590567,0.175725710189827,-0.252113625959094,-0.381581440519525
2279,-0.316832364192908,-0.189304381549352,-0.35456307849316,-0.763786657576674,-0.527370801527389,-0.476558021127563,-0.654339692368616,-0.442486865607444,-0.420416100066505,0.0459015751589425,-0.271026868446619,-0.294730029350582,-0.260823173681393,0.174145975751417,-0.25141332456921,-0.380191180935367
2280,-0.31578494200347,-0.188936579827154,-0.353314582271573,-0.760357332377341,-0.525201380634708,-0.474659391043622,-0.65149363051346,-0.440769807082576,-0.418816660778438,0.0450159203543279,-0.27022355230964,-0.293800394636655,-0.260074234941909,0.172576882554343,-0.250714532675287,-0.37880610776341
2281,-0.314740886860802,-0.188568523327167,-0.352070524657873,-0.756944067831333,-0.5230413061297,-0.472768664252497,-0.648660520992197,-0.439059684221732,-0.417223530339487,0.0441372002317298,-0.269422302332631,-0.292873499258016,-0.259327072575075,0.171018366210281,-0.250017249912096,-0.377426201043449
2282,-0.313700188473907,-0.188200221059775,-0.350830889650515,-0.753546786001052,-0.520890535856343,-0.470885806288688,-0.645840302432044,-0.437356467716086,-0.41563668278124,0.0432653701823065,-0.268623115157262,-0.291949336268857,-0.258581684766891,0.16947036270058,-0.24932147588982,-0.376051440895121
2283,-0.31266283658019,-0.187831681960901,-0.349595661306787,-0.750165409337798,-0.518749027856829,-0.469010782843925,-0.643032913760843,-0.435660128386562,-0.414056092247234,0.0424003858613856,-0.267825987416661,-0.29102789873395,-0.257838069686589,0.167932808374195,-0.248627210194283,-0.374681807517567
2284,-0.311628820945397,-0.1874629148925,-0.348364823742587,-0.746799860679798,-0.516616740370605,-0.467143559766426,-0.640238294205549,-0.433970637183239,-0.412481732992452,0.0415422031869653,-0.267030915735551,-0.290109179728672,-0.257096225486803,0.166405639945641,-0.247934452387162,-0.3733172811891
2285,-0.310598131363555,-0.187093928643039,-0.347138361132207,-0.743450063250228,-0.514493631833406,-0.465284103060151,-0.637456383290733,-0.432287965184747,-0.410913579382818,0.0406907783382236,-0.266237896730382,-0.289193172339048,-0.256356150303756,0.16488879449295,-0.247243202006214,-0.371957842266878
2286,-0.309570757656917,-0.186724731927984,-0.345916257708108,-0.740115940655254,-0.512379660876305,-0.463432378884065,-0.634687120837081,-0.430612083597676,-0.409351605894696,0.0398460677540353,-0.265446927009467,-0.288279869661778,-0.255617842257436,0.163382209455644,-0.246553458565493,-0.37060347118657
2287,-0.308546689675893,-0.186355333390277,-0.344698497760703,-0.736797416882083,-0.51027478632476,-0.461588353551398,-0.631930446959911,-0.428942963755986,-0.407795787114394,0.0390080281314978,-0.26465800317312,-0.287369264804277,-0.254881299451771,0.16188582263272,-0.245865221555562,-0.369254148462029
2288,-0.307525917298998,-0.185985741600811,-0.343485065638136,-0.73349441629702,-0.508178967197669,-0.45975199352892,-0.629186302067687,-0.427280577120415,-0.406246097737668,0.038176616424465,-0.263871121813783,-0.286461350884701,-0.254146519974808,0.160399572180643,-0.245178490443715,-0.367909854684968
2289,-0.306508430432788,-0.18561596505891,-0.342275945746066,-0.73020686364354,-0.506092162706428,-0.457923265436204,-0.626454626860552,-0.425624895277895,-0.404702512569227,0.0373517898420891,-0.26308627951616,-0.285556121031987,-0.253413501898886,0.15892339661135,-0.244493264674186,-0.366570570524632
2290,-0.3054942190118,-0.18524601219279,-0.341071122547449,-0.726934684040366,-0.504014332253997,-0.456102136044909,-0.623735362328862,-0.423975889940969,-0.403165006522241,0.0365335058473706,-0.262303472857349,-0.284653568385878,-0.252682243280807,0.157457234790267,-0.243809543668362,-0.365236276727475
2291,-0.304483272998496,-0.184875891360039,-0.339870580562322,-0.723677802979557,-0.501945435433963,-0.454288572278055,-0.621028449751727,-0.422333532947211,-0.401633554617856,0.0357217221557162,-0.261522698406971,-0.28375368609696,-0.251952742162012,0.156001025934339,-0.243127326824996,-0.363906954116838
2292,-0.303475582383196,-0.184505610848071,-0.338674304367587,-0.720436146324611,-0.49988543202962,-0.452482541209303,-0.618333830695561,-0.420697796258645,-0.400108131984703,0.0349163967335053,-0.260743952727297,-0.282856467326691,-0.251224996568749,0.154554709610062,-0.242446613520417,-0.362582583592631
2293,-0.302471137184025,-0.184135178874595,-0.337482278596801,-0.717209640308571,-0.497834282013042,-0.450684010062246,-0.615651447012641,-0.419068651961178,-0.398588713858419,0.0341174877966632,-0.259967232373377,-0.281961905247431,-0.250499004512243,0.153118225731536,-0.241767403108733,-0.361263146131005
2294,-0.30146992744685,-0.183764603588075,-0.336294487939953,-0.713998211532145,-0.495791945544165,-0.448892946209696,-0.612981240839671,-0.41744607226402,-0.397075275581159,0.0333249538092435,-0.259192533893168,-0.281069993042472,-0.249774763988865,0.151691514558523,-0.241089694922043,-0.359948622784046
2295,-0.300471943245219,-0.183393893068183,-0.335110917143262,-0.710801786961834,-0.493758382969876,-0.447109317172973,-0.610323154596354,-0.41583002949912,-0.395567792601121,0.0325387534820179,-0.258419853827657,-0.28018072390607,-0.249052272980297,0.150274516694518,-0.240413488270641,-0.358638994679447
2296,-0.299477174680303,-0.183023055326257,-0.333931551008956,-0.707620293928072,-0.491733554823104,-0.445333090621208,-0.607677130983972,-0.414220496120595,-0.394066240472064,0.0317588457710734,-0.257649188710989,-0.279294091043471,-0.248331529453702,0.148867173084826,-0.239738782443216,-0.3573342430202
2297,-0.298485611880838,-0.182652098305749,-0.332756374395067,-0.704453660123372,-0.489717421821914,-0.443564234370637,-0.605043112983973,-0.412617444704173,-0.392570594852839,0.0309851898764178,-0.256880535070587,-0.278410087670943,-0.247612531361884,0.147469425014659,-0.239065576707061,-0.35603434908428
2298,-0.297497245003058,-0.182281029882678,-0.331585372215216,-0.701301813600483,-0.48770994486861,-0.441802716383907,-0.602421043856562,-0.411020847946626,-0.39108083150691,0.0302177452405929,-0.256113889427279,-0.277528707015801,-0.246895276643456,0.14608121410723,-0.238393870308269,-0.354739294224329
2299,-0.296512064230645,-0.181909857866073,-0.330418529438409,-0.698164682770559,-0.485711085048838,-0.440048504769382,-0.599810867139308,-0.409430678665212,-0.389596926301886,0.029456471547295,-0.255349248295416,-0.276649942316438,-0.246179763222999,0.144702482321873,-0.237723662471935,-0.353449059867352
2300,-0.295530059774659,-0.181538589998417,-0.329255831088823,-0.695042196401335,-0.483720803630696,-0.438301567780451,-0.597212526645746,-0.407846909797124,-0.388118855209054,0.0287013287200036,-0.254586608182996,-0.27577378682235,-0.245465989011224,0.14333317195216,-0.237054952402353,-0.352163627514401
2301,-0.294551221873488,-0.181167233956089,-0.328097262245599,-0.691934283615311,-0.481739062063847,-0.436561873814845,-0.594625966463997,-0.406269514398932,-0.386646594302908,0.0279522769206169,-0.253825965591782,-0.274900233794165,-0.244753951905132,0.141973225624035,-0.236387739283214,-0.350882978740267
2302,-0.293575540792781,-0.180795797349799,-0.326942808042639,-0.688840873887949,-0.479765821978639,-0.434829391413951,-0.59205113095539,-0.404698465646036,-0.38518011976069,0.0272092765480962,-0.253067317017423,-0.274029276503667,-0.244043649788176,0.140622586293956,-0.235722022277802,-0.349607095193178
2303,-0.292603006825391,-0.180424287725028,-0.325792453668395,-0.685761897045877,-0.477801045185226,-0.43310408926213,-0.589487964753088,-0.403133736832116,-0.383719407861924,0.0264722882371163,-0.25231065894957,-0.273160908233825,-0.243335080530413,0.139281197247051,-0.235057800529185,-0.348335958594488
2304,-0.291633610291314,-0.180052712562458,-0.324646184365666,-0.682697283265104,-0.475844693672698,-0.431385936186046,-0.586936412760728,-0.401575301368587,-0.382264434987957,0.0257412728567241,-0.251555987871993,-0.272295122278816,-0.242628241988665,0.137949002095279,-0.234395073160415,-0.347069550738372
2305,-0.290667341537634,-0.179681079278403,-0.323503985431392,-0.679646963069239,-0.473896729608205,-0.429674901153988,-0.584396420151064,-0.40002313278406,-0.380815177621504,0.0250161915090054,-0.2508033002627,-0.271431911944051,-0.241923132006673,0.136625944775603,-0.233733839274712,-0.345807853491528
2306,-0.289704190938456,-0.179309395225235,-0.322365842216452,-0.67661086732773,-0.471957115336104,-0.4279709532752,-0.581867932364617,-0.398477204723797,-0.379371612346189,0.0242970055277573,-0.250052592594052,-0.270571270546203,-0.241219748415252,0.135311969548173,-0.233074097955658,-0.344550848792872
2307,-0.288744148894851,-0.178937667691813,-0.321231740125458,-0.673588927254098,-0.470025813377087,-0.426274061799219,-0.579350895108333,-0.396937490949176,-0.377933715846095,0.0235836764771698,-0.249303861332874,-0.269713191413225,-0.240518089032445,0.134007020994523,-0.232415848267386,-0.343298518653236
2308,-0.287787205834797,-0.178565903903902,-0.320101664616556,-0.670581074404194,-0.468102786427335,-0.424584196115203,-0.576845254354245,-0.395403965337159,-0.376501464905308,0.0228761661505136,-0.248557102940571,-0.268857667884379,-0.23981815166367,0.132711044015768,-0.231759089254767,-0.342050845155072
2309,-0.286833352213115,-0.178194111024593,-0.318975601201222,-0.667587240674452,-0.466187997357662,-0.42290132575128,-0.574350956338148,-0.393876601879755,-0.375074836407473,0.0221744365688353,-0.247812313873241,-0.268004693310258,-0.239119934101879,0.131423983830824,-0.231103819943598,-0.340807810452152
2310,-0.285882578511414,-0.177822296154724,-0.317853535444064,-0.664607358300163,-0.464281409212668,-0.421225420373883,-0.571867947558273,-0.392355374683493,-0.373653807335343,0.0214784499796605,-0.247069490581788,-0.26715426105281,-0.238423434127702,0.130145785974624,-0.230450039340784,-0.339569396769272
2311,-0.28493487523803,-0.177450466333292,-0.316735452962617,-0.661641359853751,-0.462382985209895,-0.419556449787103,-0.569396174773974,-0.390840257968895,-0.372238354770337,0.0207881688557033,-0.246328629512028,-0.266306364485358,-0.237728649509599,0.128876396296358,-0.229797746434525,-0.338335586401957
2312,-0.283990232927965,-0.177078628537864,-0.315621339427149,-0.658689178243057,-0.460492688738994,-0.417894383932031,-0.566935585004419,-0.389331226069951,-0.370828455892093,0.0201035558935835,-0.245589727104805,-0.265460996992626,-0.237035578004005,0.127615760957709,-0.229146940194497,-0.337106361716166
2313,-0.28304864214283,-0.176706789684994,-0.314511180560463,-0.655750746709634,-0.458610483360882,-0.416239192886119,-0.564486125527287,-0.387828253433596,-0.369424087978034,0.0194245740125506,-0.244852779796096,-0.264618151970757,-0.23634421735548,0.126363826431107,-0.228497619572034,-0.335881705148002
2314,-0.282110093470782,-0.17633495663062,-0.313404962137692,-0.652825998827056,-0.456736332806919,-0.414590846862527,-0.562047743877474,-0.386331314619192,-0.368025228402922,0.0187511863532151,-0.24411778401712,-0.263777822827337,-0.235654565296851,0.125120539497993,-0.227849783500307,-0.334661599203417
2315,-0.281174577526469,-0.175963136170479,-0.312302669986113,-0.649914868499225,-0.454870200978076,-0.412949316209488,-0.559620387845803,-0.384840384298011,-0.366631854638426,0.0180833562762868,-0.243384736194447,-0.262940002981418,-0.234966619549361,0.123885847247087,-0.227203430894505,-0.333446026457923
2316,-0.280242084950967,-0.175591335040503,-0.311204289984941,-0.647017289958695,-0.45301205194412,-0.411314571409669,-0.557204005477743,-0.383355437252718,-0.365243944252684,0.0174210473613198,-0.242653632750104,-0.262104685863532,-0.234280377822807,0.122659697072671,-0.226558560652009,-0.332234969556305
2317,-0.279312606411724,-0.175219559917222,-0.310109808065139,-0.644133197765003,-0.451161849942786,-0.409686583079532,-0.554798545072134,-0.381876448376862,-0.363861474909874,0.0167642234054652,-0.24192447010168,-0.26127186491572,-0.233595837815689,0.121442036672877,-0.225915171652574,-0.33102841121233
2318,-0.278386132602496,-0.174847817418164,-0.309019210209223,-0.641262526803003,-0.449319559378973,-0.408065321968708,-0.552403955179914,-0.380403392674364,-0.362484424369781,0.01611284842223,-0.24119724466243,-0.260441533591543,-0.232912997215345,0.120232814047988,-0.225273262758498,-0.329826334208465
2319,-0.277462654243293,-0.174476114102243,-0.307932482451069,-0.638405212281219,-0.447485144823927,-0.406450758959364,-0.550020184602863,-0.37893624525901,-0.361112770487369,0.0154668866402429,-0.240471952841381,-0.259613685356109,-0.232231853698097,0.119031977498748,-0.2246328328148,-0.328628721395586
2320,-0.276542162080315,-0.17410445647016,-0.306849610875714,-0.6355611897302,-0.44565857101444,-0.404842865065579,-0.547647182392341,-0.377474981353948,-0.359746491212355,0.0148263025020279,-0.239748591043436,-0.258788313686088,-0.231552404929384,0.117839475624676,-0.223993880649392,-0.327435555692699
2321,-0.275624646885898,-0.17373285096479,-0.305770581619173,-0.632730395000877,-0.443839802852043,-0.403241611432721,-0.545284897848042,-0.376019576291184,-0.358385564588784,0.0141910606627834,-0.239027155669472,-0.257965412069733,-0.230874648563909,0.116655257322398,-0.223356405073248,-0.326246820086656
2322,-0.274710099458448,-0.173361303971569,-0.304695380868239,-0.629912764262948,-0.442028805402216,-0.401646969336829,-0.542933280516748,-0.374570005511082,-0.357029968754603,0.013561125989169,-0.238307643116445,-0.257144974006896,-0.230198582245766,0.115479271783979,-0.222720404880579,-0.325062497631873
2323,-0.273798510622388,-0.172989821818884,-0.3036239948603,-0.627108234003247,-0.440225543893584,-0.400058910183993,-0.540592280191094,-0.373126244561865,-0.355679681941249,0.0129364635580989,-0.237590049777491,-0.256326993009046,-0.229524203608587,0.114311468495275,-0.222085878848998,-0.323882571450049
2324,-0.272889871228098,-0.172618410778452,-0.30255640988314,-0.624316741024142,-0.438429983717136,-0.398477405509744,-0.538261846908337,-0.371688269099125,-0.354334682473221,0.0123170386555416,-0.236874372042025,-0.255511462599291,-0.228851510275668,0.113151797234282,-0.22145282573969,-0.322707024729889
2325,-0.271984172151851,-0.172247077065705,-0.301492612274757,-0.621538222441927,-0.436642090425434,-0.396902426978441,-0.535941930949131,-0.370256054885323,-0.35299494876767,0.0117028167753265,-0.236160606295839,-0.254698376312389,-0.22818049986011,0.112000208069501,-0.220821244297578,-0.321535840726823
2326,-0.27108140429576,-0.171875826840165,-0.300432588423173,-0.618772615685233,-0.434861829731833,-0.395333946382666,-0.533632482836308,-0.368829577789303,-0.351660459333978,0.0110937636179574,-0.235448748921202,-0.253887727694771,-0.227511169964949,0.110856651358313,-0.220191133251491,-0.320369002762734
2327,-0.270181558587716,-0.171504666205825,-0.299376324766243,-0.616019858493438,-0.433089167509701,-0.393771935642616,-0.53133345333367,-0.367408813785804,-0.350331192773352,0.0104898450894325,-0.234738796296956,-0.253079510304551,-0.226843518183288,0.10972107774536,-0.219562491314323,-0.319206494225679
2328,-0.26928462598133,-0.171133601211521,-0.298323807791471,-0.613279888915093,-0.431324069791647,-0.392216366805504,-0.529044793444779,-0.365993738954971,-0.34900712777841,0.00989102730007032,-0.234030744798614,-0.252273717711549,-0.226177542098431,0.108593438160934,-0.218935317183202,-0.318048298569616
2329,-0.268390597455874,-0.170762637851304,-0.297275024035821,-0.610552645306348,-0.429566502768749,-0.39066721204496,-0.526766454411758,-0.364584329481874,-0.347688243132769,0.00929727656334313,-0.233324590798456,-0.251470343497302,-0.225513239284011,0.107473683819378,-0.218309609539652,-0.316894399314129
2330,-0.26749946401622,-0.170391782064812,-0.296229960085535,-0.607838066329396,-0.427816432789788,-0.389124443660434,-0.524498387714101,-0.363180561656026,-0.346374517710643,0.00870855939471617,-0.232620330665623,-0.250669381255081,-0.224850607304121,0.106361766217496,-0.217685367049748,-0.315744780044162
2331,-0.266611216692785,-0.170021039737633,-0.295188602575944,-0.605136090950916,-0.426073826360486,-0.387588034076604,-0.522240545067482,-0.361782411870903,-0.345065930476435,0.00812484251049359,-0.231917960766211,-0.249870824589906,-0.224189643713441,0.105257637132965,-0.217062588364284,-0.31459942440974
2332,-0.265725846541471,-0.169650416701675,-0.294150938191287,-0.602446658440528,-0.424338650142744,-0.386057955842786,-0.519992878422574,-0.360389856623471,-0.343762460484336,0.00754609282667081,-0.231217477463368,-0.249074667118561,-0.223530346057368,0.104161248622766,-0.216441272118925,-0.313458316125707
2333,-0.264843344643603,-0.169279918735529,-0.293116953664525,-0.599769708369259,-0.422610870953891,-0.384534181632347,-0.517755339963877,-0.359002872513706,-0.34246408687792,0.00697227745779318,-0.230518877117383,-0.248280902469609,-0.222872711872138,0.103072553021617,-0.215821416934371,-0.312321438971453
2334,-0.263963702105875,-0.168909551564826,-0.29208663577716,-0.597105180608007,-0.420890455765929,-0.38301668424212,-0.515527882108545,-0.357621436244127,-0.341170788889747,0.00640336371582105,-0.229822156085778,-0.247489524283403,-0.222216738684958,0.101991502940414,-0.215203021416506,-0.311188776790649
2335,-0.26308691006029,-0.1685393208626,-0.291059971359052,-0.594453015326028,-0.419177371704786,-0.381505436591823,-0.513310457505224,-0.356245524619323,-0.339882545840965,0.00583931910900113,-0.229127310723403,-0.246700526212105,-0.221562424014125,0.100918051264684,-0.214586084156562,-0.310060313490979
2336,-0.262212959664099,-0.168169232249643,-0.290036947288237,-0.591813152989414,-0.417471586049575,-0.380000411723481,-0.511103019032895,-0.354875114545486,-0.338599337140915,0.00528011134074414,-0.228434337382523,-0.245913901919695,-0.220909765369153,0.0998521511530464,-0.213970603731266,-0.30893603304388
2337,-0.261341842099746,-0.167799291294858,-0.289017550490749,-0.589185534359594,-0.41577306623185,-0.37850158280085,-0.508905519799724,-0.353510183029946,-0.337321142286735,0.0047257083085087,-0.22774323241291,-0.245129645081985,-0.220258760250895,0.0987937560356798,-0.213356578702999,-0.307815919484271
2338,-0.260473548574805,-0.167429503515614,-0.288001767940436,-0.58657010049183,-0.414081779834871,-0.377008923108842,-0.506717913141913,-0.352150707180709,-0.336047940862969,0.00417607810269139,-0.227053992161931,-0.244347749386633,-0.219609406151663,0.0977428196127995,-0.212744007619944,-0.306699956910296
2339,-0.259608070321929,-0.167059874378095,-0.286989586658783,-0.583966792733733,-0.412397694592871,-0.375522406052959,-0.504540152622562,-0.350796664205994,-0.334779712541178,0.00363118900552312,-0.226366612974636,-0.243568208533155,-0.218961700555354,0.0966992958531432,-0.212132889016241,-0.305588129483061
2340,-0.258745398598783,-0.166690409297646,-0.285980993714734,-0.581375552723773,-0.410720778390326,-0.374042005158721,-0.502372192030537,-0.349448031413773,-0.333516437079549,0.00309100948997145,-0.225681091193847,-0.242791016232936,-0.218315640937566,0.0956631389924645,-0.211523221412132,-0.304480421426375
2341,-0.257885524687992,-0.166321113639124,-0.284975976224514,-0.578796322389811,-0.409050999261229,-0.372567694071107,-0.500213985379338,-0.348104786211318,-0.33225809432251,0.00255550821864916,-0.224997423160242,-0.242016166209242,-0.217671224765716,0.0946343035320353,-0.210915003314116,-0.303376817026486
2342,-0.25702843989708,-0.165951992717236,-0.283974521351449,-0.576229043947627,-0.407388325388372,-0.371099446553986,-0.498065486905979,-0.346766906104746,-0.331004664200344,0.00202465404272889,-0.224315605212446,-0.241243652197233,-0.217028449499164,0.0936127442371552,-0.210308233215092,-0.302277300631831
2343,-0.256174135558411,-0.165583051796884,-0.282976616305793,-0.57367365989946,-0.405732725102622,-0.369637236489565,-0.495926651069873,-0.345434368698564,-0.32975612672881,0.00149841600086371,-0.223635633687112,-0.240473467943972,-0.216387312589324,0.0925984161356711,-0.209702909594511,-0.30118185665277
2344,-0.255322603029135,-0.165214296093505,-0.28198224834455,-0.571130113032559,-0.404084166882208,-0.368181037877826,-0.493797432551715,-0.344107151695219,-0.328512462008754,0.000976763318113854,-0.222957504919007,-0.239705607208437,-0.215747811479785,0.0915912745165028,-0.209099030918515,-0.300090469561337
2345,-0.254473833691123,-0.164845730773407,-0.280991404771299,-0.568598346417735,-0.402442619352011,-0.366730824835979,-0.491677786252385,-0.342785232894656,-0.327273650225736,0.000459665404879296,-0.222281215241098,-0.238940063761533,-0.215109943606426,0.0905912749281785,-0.208496595640089,-0.299003123890985
2346,-0.253627818950917,-0.164477360954105,-0.280004072936021,-0.566078303407925,-0.400808051282856,-0.365286571597905,-0.489567667291841,-0.341468590193863,-0.326039671649652,-5.2908144161641e-05,-0.221606760984632,-0.238176831386097,-0.214473706397529,0.0895983731773769,-0.2078956021992,-0.297919804236326
