"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2227,-0.089237913770471,-0.569138278076845,-0.0764433389402862,-0.831723608500779,-0.372853295093783,-0.581321110747213,-0.343687345960945,-0.652188955031598,-0.510816879423105,-0.453396627212187,-0.581780298837665,-0.602476050524383,-0.658858659119982,-0.286560393677572,-0.0134341165286066,-0.114726022196333
2228,-0.0903755640337645,-0.566544097373397,-0.0776804831696378,-0.827087495470598,-0.371785477844676,-0.578632193145017,-0.342846330773774,-0.648948950504873,-0.508676221195795,-0.451702483910175,-0.579087810468571,-0.599622626567886,-0.655566789226802,-0.286163612638619,-0.0151612369798478,-0.115665470250623
2229,-0.0914965094706937,-0.563962231538921,-0.0789001488814776,-0.822479575910148,-0.370718106062414,-0.575956327110741,-0.342003997381192,-0.645726282942375,-0.50654435112786,-0.450013656550492,-0.576408401434614,-0.59678353342382,-0.652292659616529,-0.285762058913128,-0.0168670687301019,-0.116589754750855
2230,-0.0926009136966542,-0.56139261852406,-0.0801025057076263,-0.817899664293912,-0.369651209997219,-0.57329344486626,-0.341160389748199,-0.642520851241619,-0.50442123459456,-0.448330137509267,-0.573742003741748,-0.593958693366321,-0.649036166050365,-0.28535580332905,-0.0185518110401747,-0.117499027327086
2231,-0.0936889389100793,-0.55883519661732,-0.0812877218161571,-0.81334757639442,-0.368584819519434,-0.570643479015867,-0.340315551353264,-0.639332554941671,-0.502306837095759,-0.446651919077269,-0.571088549780017,-0.591148029129296,-0.645797204955451,-0.284944916018912,-0.0202156614767215,-0.118393438285615
2232,-0.0947607459040794,-0.556289904443069,-0.0824559639233983,-0.808823129272779,-0.367518964123095,-0.568006362543915,-0.339469525192733,-0.636161294218782,-0.500201124255578,-0.444978993461188,-0.568447972321194,-0.58835146390347,-0.642575673420317,-0.284529466425848,-0.021858815926042,-0.119273136619892
2233,-0.0958164940779873,-0.553756680959538,-0.0836073973058409,-0.804326141269267,-0.366453672929478,-0.56538202881248,-0.338622353785193,-0.633006969882051,-0.498104061822045,-0.443311352784911,-0.565820204516429,-0.585568921333447,-0.639371469190347,-0.284109523309574,-0.0234814686077649,-0.120138270021348
2234,-0.0968563414488128,-0.551235465456844,-0.08474218581195,-0.799856431994006,-0.365388974690614,-0.56277041155904,-0.3377740791758,-0.62986948336912,-0.49601561566675,-0.441648989090778,-0.563205179893913,-0.582800325514798,-0.636184490663296,-0.283685154752321,-0.0250838120884235,-0.120988984890133
2235,-0.097880444662604,-0.548726197555018,-0.0858604918738822,-0.795413822317694,-0.364324897792767,-0.560171444894167,-0.336924742940579,-0.626748736741895,-0.493935751784493,-0.439991894340832,-0.560602832356559,-0.580045600991168,-0.63301463688482,-0.283256428164715,-0.0266660372949238,-0.121825426345771
2236,-0.0988889590057185,-0.546228817202054,-0.0869624765191094,-0.790998134362417,-0.363261470259894,-0.557585063299239,-0.336074386190677,-0.623644632682309,-0.491864436292937,-0.438340060418049,-0.5580130961797,-0.5773046727514,-0.629861807544056,-0.282823410291609,-0.028228333527904,-0.122647738237732
2237,-0.0998820384160039,-0.543743264671962,-0.0880482993819491,-0.786609191492525,-0.362198719757069,-0.555011201624159,-0.33522304957659,-0.620557074488098,-0.489801635432262,-0.436693479127563,-0.555435906008797,-0.574577466226682,-0.626725902969221,-0.28238616721787,-0.0297708884749888,-0.123456063155909
2238,-0.100859835493889,-0.54126948056284,-0.0891181187150029,-0.782246818305573,-0.361136673593876,-0.552449795085097,-0.334370773292346,-0.617485966068628,-0.487747315564814,-0.435052142197878,-0.552871196857167,-0.57186390728771,-0.623606824123248,-0.28194476437411,-0.0312938882239368,-0.124250542441023
2239,-0.101822501513387,-0.538807405794954,-0.0901720914005034,-0.777910840623338,-0.360075358727777,-0.549900779262244,-0.333517597079658,-0.61443121194073,-0.485701443174761,-0.433416041282061,-0.550318904103728,-0.569163922241872,-0.620504472599453,-0.281499266542384,-0.0327975172756842,-0.125031316194935
2240,-0.102770186433008,-0.536356981608837,-0.0912103729615695,-0.773601085482895,-0.35901480176745,-0.547364090097581,-0.33266356023204,-0.611392717224586,-0.48366398486774,-0.431785167958934,-0.547778963490749,-0.566477437830456,-0.617418750617232,-0.281049737861827,-0.0342819585572834,-0.125798523290883
2241,-0.103703038906587,-0.533918149563388,-0.0922331175733733,-0.769317381127767,-0.357955028976099,-0.544839663892661,-0.331808701598894,-0.608370387639626,-0.481634907370516,-0.430159513734242,-0.545251311121627,-0.563804381225869,-0.614349561017791,-0.280596241834253,-0.0357473934347395,-0.12655230138363
2242,-0.104621206294023,-0.531490851533998,-0.0932404780742156,-0.765059556999133,-0.356896066274733,-0.54232743730641,-0.330953059589551,-0.605364129500469,-0.479614177530626,-0.428539070041821,-0.542735883458671,-0.561144680028878,-0.611296807259901,-0.280138841329704,-0.0371940017257435,-0.127292786919538
2243,-0.105524834671933,-0.529075029710675,-0.0942326059765141,-0.760827443727113,-0.35583793924542,-0.539827347352936,-0.330096672177289,-0.60237384971288,-0.477601762316042,-0.426923828244749,-0.540232617320904,-0.558498262265876,-0.608260393415693,-0.279677598591956,-0.0386219617123045,-0.12802011514655
2244,-0.106414068844223,-0.526670626596192,-0.0952096514777032,-0.756620873122105,-0.354780673134513,-0.537339331399359,-0.329239576903316,-0.599399455769769,-0.475597628814816,-0.42531377963648,-0.537741449881876,-0.555865056386157,-0.605240224166475,-0.27921257524398,-0.040031450153281,-0.128734420124106
2245,-0.107289052352567,-0.524277585004239,-0.0961717634710465,-0.752439678166202,-0.353724292855845,-0.534863327163656,-0.328381810880709,-0.596440855747209,-0.473601744234736,-0.423708915441979,-0.535262318667498,-0.553244991259216,-0.60223620479858,-0.278743832293351,-0.0414226422968117,-0.129435834732965
2246,-0.108149927486811,-0.521895848057587,-0.0971190895563626,-0.748283693004655,-0.352668822993902,-0.532399272712508,-0.327523410798335,-0.593497958300483,-0.471614075902979,-0.422109226818835,-0.532795161553881,-0.550637996172066,-0.59924824119925,-0.278271430137622,-0.0427957118926484,-0.130124490684962
2247,-0.108996835295286,-0.519525359186274,-0.098051776050665,-0.744152752937417,-0.351614287806964,-0.529947106459181,-0.326664412924728,-0.590570672660168,-0.469634591265764,-0.420514704858369,-0.530339916765199,-0.548044000826571,-0.59627623985254,-0.277795428569652,-0.0441508312043888,-0.130800518532673
2248,-0.109829915595047,-0.517166062125785,-0.0989699679987173,-0.740046694410742,-0.350560711230221,-0.5275067671614,-0.325804853111937,-0.587658908628234,-0.467663257888006,-0.418925340586725,-0.527896522871563,-0.545462935336803,-0.593320107835259,-0.277315886782879,-0.0454881710216132,-0.131464047679015
2249,-0.110649306982017,-0.514817900915261,-0.0998738091835027,-0.735965355008845,-0.349508116878864,-0.525078193919255,-0.324944766799342,-0.584762576574182,-0.46570004345297,-0.417341124965958,-0.525464918786899,-0.54289473022641,-0.590379752812939,-0.276832863376568,-0.0468079006719234,-0.132115206386757
2250,-0.111455146841064,-0.512480819895712,-0.100763442136611,-0.731908573445631,-0.348456528051144,-0.522661326173109,-0.324084189017438,-0.581881587431203,-0.463744915761926,-0.415762048895105,-0.523045043766861,-0.540339316426007,-0.587455083035827,-0.276346416360999,-0.0481101880328858,-0.132754121787967
2251,-0.112247571355985,-0.510154763708234,-0.101639008148541,-0.727876189556477,-0.347405967731415,-0.520256103701526,-0.323223154391588,-0.579015852692368,-0.461797842733799,-0.414188103211247,-0.520636837406735,-0.537796625270584,-0.584546007334915,-0.275856603162621,-0.0493951995438792,-0.13338091989337
2252,-0.113026715519422,-0.507839677292255,-0.102500647278922,-0.723868044290089,-0.346356458593136,-0.517862466619208,-0.322361697145737,-0.576165284406843,-0.459858792404831,-0.412619278690557,-0.518240239639373,-0.535266588496928,-0.581652435117989,-0.275363480629163,-0.050663100217848,-0.133995725601643
2253,-0.113792713142683,-0.505535505883775,-0.103348498366652,-0.719883979700401,-0.345308023001863,-0.51548035537495,-0.321499851106106,-0.573329795176131,-0.457927732928227,-0.411055566049348,-0.515855190733134,-0.53274913824107,-0.578774276365714,-0.274867105034698,-0.0519140536529615,-0.134598662708624
2254,-0.114545696865501,-0.503242195013626,-0.104182699039952,-0.715923838938554,-0.344260683018205,-0.513109710749608,-0.32063764970485,-0.570509298150341,-0.456004632573817,-0.409496955945096,-0.513481631289839,-0.530244207035739,-0.575911441627739,-0.274367532084673,-0.0531482220441801,-0.135189853916458
2255,-0.115285798165701,-0.500959690505744,-0.105003385726349,-0.711987466244921,-0.343214460400755,-0.510750473854073,-0.31977512598368,-0.567703707024487,-0.454089459727708,-0.407943438977463,-0.511119502242741,-0.527751727807846,-0.573063842018843,-0.273864816920888,-0.0543657661947292,-0.135769420842661
2256,-0.116013147368799,-0.498687938475446,-0.105810693662567,-0.708074706941198,-0.342169376609004,-0.508402586127273,-0.318912312597461,-0.564912936034807,-0.45218218289194,-0.406395005689307,-0.508768744854505,-0.525271633875973,-0.570231389215092,-0.273359014126443,-0.0555668455274816,-0.136337484029113
2257,-0.116727873657516,-0.496426885327723,-0.106604756904347,-0.704185407422552,-0.341125452806217,-0.506065989334172,-0.31804924181778,-0.562136899955113,-0.450282770684143,-0.404851646567677,-0.506429300715207,-0.522803858947887,-0.567413995450033,-0.272850177730636,-0.0567516180962484,-0.136894162950984
2258,-0.117430105081225,-0.494176477755543,-0.107385708336185,-0.70031941514983,-0.3400827098623,-0.503740625563793,-0.317185945536476,-0.559375514093166,-0.448391191837189,-0.403313352044808,-0.504101111740342,-0.52034833711807,-0.564611573510919,-0.272338361213828,-0.0579202405969807,-0.137439576025579
2259,-0.118119968565311,-0.491936662738164,-0.108153679680993,-0.696476578641823,-0.339041168356626,-0.50142643722725,-0.316322455269151,-0.556628694287078,-0.446507415198856,-0.401780112499095,-0.501784120168843,-0.51790500286526,-0.561824036734951,-0.271823617512264,-0.0590728683788805,-0.137973840621121
2260,-0.118797589920465,-0.489707387539456,-0.108908801509679,-0.69265674746759,-0.338000848580848,-0.499123367055794,-0.315458802158645,-0.553896356901734,-0.444631409731477,-0.400251918256062,-0.49947826856112,-0.515473791050019,-0.559051299005552,-0.27130599902285,-0.0602096554554245,-0.138497073065454
2261,-0.1194630938519,-0.487488599706238,-0.109651203250658,-0.688859772238839,-0.336961770541686,-0.496831358098871,-0.314595016978478,-0.551178418825245,-0.4427631445116,-0.398728759589325,-0.497183499797107,-0.513054636912306,-0.55629327474867,-0.270785557607902,-0.0613307545152982,-0.139009388654689
2262,-0.12011660396849,-0.485280247066623,-0.11038101319928,-0.685085504602364,-0.335923953963684,-0.494550353722192,-0.313731130136272,-0.548474797465428,-0.440902588729648,-0.397210626721537,-0.494899757074321,-0.510647476069074,-0.5535498789291,-0.27026234459984,-0.0624363169332432,-0.139510901661764
2263,-0.120758242791845,-0.483082277728371,-0.11109835852718,-0.681333797232537,-0.334887418291949,-0.492280297605819,-0.31286717167714,-0.545785410746303,-0.439049711689571,-0.395697509825329,-0.492626983905938,-0.508252244511886,-0.550821027046842,-0.269736410805861,-0.0635264927808186,-0.140001725344949
2264,-0.121388131765297,-0.48089464007726,-0.111803365291564,-0.677604503823863,-0.333852182694869,-0.490021133742259,-0.312003171287041,-0.543110177104624,-0.43720448280851,-0.394189399024241,-0.490365124118877,-0.505868878604535,-0.548106635133478,-0.269207806512556,-0.0646014308370752,-0.140481971956276
2265,-0.122006391262833,-0.478717282775457,-0.112496158444409,-0.673897479083582,-0.332818266066795,-0.487772806434576,-0.311139158296116,-0.540449015486425,-0.43536687161645,-0.39268628439364,-0.4881141218519,-0.503497315080693,-0.545406619748575,-0.268676581490503,-0.0656612785991449,-0.140951752749901
2266,-0.122613140597941,-0.47655015475991,-0.113176861841594,-0.670212578724331,-0.331785687030717,-0.485535260294508,-0.310275161681988,-0.537801845343603,-0.433536847755883,-0.391188155961631,-0.485873921553722,-0.501137491041572,-0.542720897976119,-0.268142784998811,-0.0667061822927456,-0.141411177990401
2267,-0.123208498032393,-0.474393205240741,-0.11384559825196,-0.66654965945686,-0.3307544639409,-0.483308440240604,-0.309411210073041,-0.535168586630512,-0.431714380981463,-0.389695003709961,-0.483644467981138,-0.498789343953594,-0.540049387420965,-0.267606465789635,-0.0677362868826017,-0.141860356961003
2268,-0.123792580784953,-0.472246383699655,-0.114502489366293,-0.662908578982799,-0.329724614885513,-0.481092291496368,-0.308547331751662,-0.53254915980059,-0.42989944115967,-0.388206817574908,-0.481425706197152,-0.496452811646089,-0.537392006205327,-0.267067672112647,-0.0687517360827818,-0.142299397971748
2269,-0.124365505040019,-0.47010963988836,-0.115147655806234,-0.659289195987487,-0.32869615768922,-0.478886759588418,-0.307683554657466,-0.529943485803007,-0.428091998268465,-0.386723587448165,-0.479217581569134,-0.494127832308999,-0.534748672965275,-0.266526451719475,-0.0697526723669532,-0.142728408367583
2270,-0.124927385956193,-0.46798292382699,-0.115781217133126,-0.655691370132846,-0.327669109915762,-0.476691790344654,-0.306819906390486,-0.527351486079336,-0.426292022396952,-0.385245303177715,-0.477020039766973,-0.491814344490599,-0.532119306847271,-0.265982851868101,-0.0707392369785547,-0.143147494536401
2271,-0.125478337674781,-0.465866185802544,-0.116403291856779,-0.652114962050312,-0.326643488870509,-0.474507329892444,-0.305956414214336,-0.524773082560253,-0.424499483745043,-0.383771954568694,-0.474833026761253,-0.48951228709524,-0.529503827504727,-0.265436919327226,-0.071711569940888,-0.143556761917001
2272,-0.126018473328229,-0.463759376367334,-0.11701399744417,-0.648559833333821,-0.32561931160299,-0.472333324656812,-0.305093105059357,-0.522208197662249,-0.422714352623108,-0.382303531384248,-0.472656488821437,-0.487221599381101,-0.52690215509458,-0.264888700380597,-0.0726698100671284,-0.143956315006995
2273,-0.126547905048488,-0.461662446337444,-0.117613450328076,-0.64502584653284,-0.324596594909404,-0.470169721358648,-0.304230005525721,-0.519656754284378,-0.42093659945165,-0.380840023346378,-0.47049037251406,-0.484942220957953,-0.524314210273898,-0.264338240831297,-0.0736140949702549,-0.144346257370644
2274,-0.127066743975308,-0.459575346791192,-0.118201765915629,-0.641512865145457,-0.32357535533511,-0.468016467012925,-0.30336714188652,-0.517118675805022,-0.419166194760953,-0.379381420136779,-0.468334624700942,-0.482674091784951,-0.521739914196514,-0.263785586006002,-0.074544561072902,-0.14472669164664
2275,-0.127575100264477,-0.45749802906761,-0.118779058596814,-0.638020753611523,-0.322555609177088,-0.465873508926926,-0.302504540090827,-0.514593886078676,-0.417403109190756,-0.377927711397671,-0.466189192537403,-0.480417152168426,-0.519179188509672,-0.263230780759203,-0.0754613436171315,-0.145097719555809
2276,-0.128073083095978,-0.455430444764931,-0.119345441752886,-0.634549377305836,-0.321537372486391,-0.463740794698484,-0.301642225766725,-0.512082309432764,-0.415647313489908,-0.376478886732616,-0.464054023470497,-0.478171342759704,-0.516631955350707,-0.262673869477389,-0.0763645766741265,-0.145459441908775
2277,-0.128560800682095,-0.453372545739081,-0.119901027764728,-0.631098602531388,-0.320520661070564,-0.46161827221424,-0.300780224224319,-0.509583870664469,-0.413898778516033,-0.375034935707334,-0.461929065237255,-0.475936604552932,-0.514098137343747,-0.262114896083198,-0.0772543931538083,-0.145811958613537
2278,-0.129038360275443,-0.451324284102189,-0.120445928021143,-0.627668296512652,-0.319505490496048,-0.459505889647896,-0.299918560458714,-0.50709849503759,-0.412157475235195,-0.373595847850502,-0.459814265862937,-0.47371287888292,-0.511577657596432,-0.261553904039534,-0.0781309248143753,-0.146155368683007
2279,-0.129505868176941,-0.449285612221098,-0.120980252927067,-0.624258327388926,-0.318491876090563,-0.457403595458502,-0.299057259152974,-0.504626108279422,-0.410423374721558,-0.372161612654555,-0.4577095736593,-0.471500107423002,-0.509070439696666,-0.26099093635365,-0.0789943022717667,-0.146489770242472
2280,-0.129963429743715,-0.447256482715892,-0.121504111911736,-0.620868564207724,-0.317479832945466,-0.45531133838873,-0.298196344681054,-0.502166636577656,-0.408696448157054,-0.370732219576466,-0.455614937222872,-0.469298232182908,-0.506576407709385,-0.260426035581194,-0.0798446550090496,-0.146815260537002
2281,-0.130411149396941,-0.445236848458426,-0.122017613436764,-0.617498876918212,-0.316469375918098,-0.45322906746318,-0.297335841110703,-0.499720006577301,-0.406976666831047,-0.369307658038529,-0.453530305433245,-0.467107195506649,-0.504095486173349,-0.259859243830225,-0.0806821113857312,-0.1471319359388
2282,-0.130849130629623,-0.443226662570873,-0.122520865004179,-0.614149136364704,-0.315460519634096,-0.451156731986684,-0.29647577220635,-0.497286145377628,-0.405264002139996,-0.367887917429129,-0.45145562745137,-0.464926940070418,-0.501627600097962,-0.259290602765193,-0.0815067986469964,-0.147439891954486
2283,-0.13127747601431,-0.441225878424271,-0.123013973164375,-0.610819214280194,-0.314453278489701,-0.449094281542627,-0.295616161431957,-0.494864980529137,-0.403558425587122,-0.366472987103501,-0.449390852717869,-0.462757408880507,-0.499172674960104,-0.258720153610889,-0.0823188429328716,-0.147739223232332
2284,-0.13169628721075,-0.43923444963709,-0.123497043524014,-0.607508983279943,-0.313447666654032,-0.447041665991276,-0.294757031953853,-0.492456440030544,-0.401859908782075,-0.365062856384488,-0.447335930951358,-0.460598545271238,-0.496730636701,-0.258147937156356,-0.0831183692873148,-0.148030023569427
2285,-0.132105664973482,-0.437252330073796,-0.123970180753856,-0.604218316855114,-0.312443698071351,-0.444998835468121,-0.293898406643547,-0.490060452325788,-0.400168423440599,-0.363657514563283,-0.445290812146775,-0.458450292902899,-0.494301411723095,-0.257573993758778,-0.0839055016672333,-0.148312385918794
2286,-0.132505709159365,-0.435279473843432,-0.124433488596527,-0.60094708936645,-0.3114413864633,-0.442965740382227,-0.293040308080505,-0.487676946301066,-0.398483941384199,-0.362256950900171,-0.44325544657373,-0.45631259575971,-0.491884926886967,-0.256998363347324,-0.0846803629514283,-0.148586402396445
2287,-0.132896518735052,-0.43331583529821,-0.124887069874233,-0.597695176038006,-0.310440745331124,-0.440942331414597,-0.292182758554917,-0.485305851281875,-0.396806434539809,-0.360861154625257,-0.441229784774852,-0.454185398147789,-0.48948110950825,-0.256421085426971,-0.0854430749494692,-0.148852164288379
2288,-0.133278191784399,-0.431361369032101,-0.125331026496398,-0.594462452950917,-0.309441787957873,-0.438928559516545,-0.29132578007043,-0.482947097030093,-0.395135874939461,-0.359470114939187,-0.439213777564158,-0.452068644693136,-0.487089887354582,-0.255842199082285,-0.0861937584104956,-0.149109762057525
2289,-0.133650825515816,-0.429416029879447,-0.125765459467251,-0.591248797037226,-0.308444527410582,-0.43692437590808,-0.290469394346866,-0.480600613741066,-0.39347223471995,-0.358083821013868,-0.437207376025428,-0.449962280339636,-0.48471118864258,-0.255261742981183,-0.086932533031949,-0.149359285350626
2290,-0.134014516269554,-0.427479772913571,-0.126190468893349,-0.588054086073746,-0.307448976542438,-0.434929732076298,-0.28961362282291,-0.47826633204072,-0.391815486122508,-0.356702261993169,-0.435210531510588,-0.447866250347063,-0.48234494203483,-0.254679755378651,-0.087659517468235,-0.149600823005073
2291,-0.134369359524946,-0.425552553445402,-0.126606153991039,-0.584878198675973,-0.306455147994919,-0.432944579773791,-0.288758486658777,-0.4759441829827,-0.39016560149247,-0.355325426993625,-0.43322319563811,-0.445780500289114,-0.4799910766369,-0.254096274120438,-0.0883748293393159,-0.149834463055677
2292,-0.134715449907574,-0.423634327022107,-0.127012613093858,-0.581721014292046,-0.305463054199928,-0.430968871017055,-0.28790400673886,-0.473634098045516,-0.388522553278942,-0.353953305105126,-0.431245320291416,-0.443704976051441,-0.477649521994375,-0.253511336646719,-0.0890785852392336,-0.150060292741393
2293,-0.135052881196386,-0.421725049425731,-0.127409943659877,-0.578582413196747,-0.30447270738189,-0.429002558084924,-0.287050203674351,-0.471336009129722,-0.386886314034478,-0.352585885391605,-0.429276857617298,-0.441639623829703,-0.475320208089914,-0.252924979995726,-0.0897709007445657,-0.150278398511981
2294,-0.135381746330761,-0.419824676671846,-0.127798242278985,-0.57546227648555,-0.303484119559852,-0.427045593516998,-0.286197097805838,-0.469049848555108,-0.385256856414744,-0.35122315689171,-0.427317760024341,-0.439584390127634,-0.473003065340324,-0.252337240807347,-0.0904518904228124,-0.150488866034623
2295,-0.135702137417503,-0.417933165008207,-0.128177604680111,-0.572360486068709,-0.302497302549542,-0.425097930112092,-0.285344709205888,-0.46677554905791,-0.383634153178194,-0.34986510861948,-0.425367980181366,-0.437539221755118,-0.470698024593662,-0.251748155326699,-0.0911216678407165,-0.150691780200483
2296,-0.136014145737792,-0.416050470913422,-0.128548125738394,-0.569276924665399,-0.301512267965431,-0.42315952092669,-0.284493057681596,-0.464513043788049,-0.38201817718574,-0.348511729565004,-0.423427471015872,-0.435504065826282,-0.468405017126347,-0.251157759407669,-0.0917803455725177,-0.150887225131205
2297,-0.136317861754072,-0.414176551095619,-0.128909899482287,-0.56621147579789,-0.300529027222761,-0.421230319273413,-0.283642162777127,-0.462262266306379,-0.380408901400424,-0.347163008695077,-0.421496185712499,-0.433478869757595,-0.466123974640301,-0.250566088516426,-0.0924280352081387,-0.151075284185375
2298,-0.136613375116885,-0.412311362491136,-0.129263019100612,-0.563164023785771,-0.299547591539565,-0.419310278719492,-0.282792043776218,-0.46002315058196,-0.378806298887095,-0.345818934953848,-0.419574077711491,-0.431463581265989,-0.46385482926011,-0.2499731777349,-0.0930648473613078,-0.151256039964918
2299,-0.13690077467165,-0.410454862263206,-0.129607576949553,-0.560134453740217,-0.298567971938663,-0.417399353085254,-0.281942719704677,-0.457795630989348,-0.377210342812077,-0.344479497263465,-0.417661100707176,-0.429458148366984,-0.461597513530196,-0.249379061764239,-0.0936908916776146,-0.151429574321446
2300,-0.137180148465387,-0.40860700780066,-0.129943664559594,-0.557122651558293,-0.297590179249645,-0.415497496442619,-0.281094209332847,-0.455579642305905,-0.375621006442847,-0.343144684524702,-0.415757208646455,-0.427462519372834,-0.459351960412023,-0.248783774928232,-0.0943062768425021,-0.151595968362561
2301,-0.137451583753385,-0.40676775671663,-0.130271372642402,-0.554128503917305,-0.296614224110837,-0.413604663113601,-0.280246531178056,-0.453375119709132,-0.374038263147708,-0.341814485617595,-0.413862355727295,-0.425476642890675,-0.45711810328131,-0.248187351176705,-0.0949111105891943,-0.151755302458094
2302,-0.137715167005822,-0.404937066847267,-0.130590791097654,-0.551151898269194,-0.295640116971242,-0.411720807668826,-0.279399703507042,-0.451181998774011,-0.372462086395464,-0.340488889402055,-0.411976496397241,-0.423500467820695,-0.454895875925269,-0.247589824088887,-0.0955054997065599,-0.151907656246308
2303,-0.137970983914324,-0.403114896250464,-0.130902009019804,-0.548192722834968,-0.294667868092476,-0.409845884926055,-0.278553744338362,-0.449000215470373,-0.370892449755099,-0.339167884718488,-0.410099585351927,-0.421533943354311,-0.452685212539868,-0.246991226876751,-0.0960895500469136,-0.152053108640044
2304,-0.138219119398476,-0.401301203204585,-0.131205114704807,-0.545250866599178,-0.293697487550675,-0.407979849948715,-0.277708671444773,-0.446829706160287,-0.369329326895449,-0.337851460388399,-0.408231577533606,-0.419577018972362,-0.450486047727099,-0.246391592388324,-0.0966633665337542,-0.152191737832812
2305,-0.138459657612279,-0.399495946207206,-0.131500195656777,-0.54232621930443,-0.292728985238394,-0.406122658044448,-0.276864502355602,-0.444670407595456,-0.367772691584882,-0.336539605214991,-0.406372428129686,-0.417629644443309,-0.448298316492284,-0.24579095311097,-0.0972270531694405,-0.152323621304844
2306,-0.138692681950555,-0.39769908397386,-0.131787338594598,-0.539418671445948,-0.291762370866486,-0.404274264763657,-0.276021254359084,-0.442522256914646,-0.366222517690971,-0.335232307983762,-0.404522092571273,-0.41569176982145,-0.44612195424138,-0.245189341174648,-0.0977807130428062,-0.152448835829088
2307,-0.138918275055299,-0.395910575436794,-0.132066629458478,-0.536528114266167,-0.290797653965961,-0.402434625898072,-0.275178944504693,-0.440385191641121,-0.364678779180181,-0.33392955746309,-0.402680526531725,-0.413763345445149,-0.443956896778321,-0.244586788355141,-0.0983244483367127,-0.15256745747716
2308,-0.139136518821982,-0.394130379743728,-0.132338153416453,-0.533654439749369,-0.289834843889838,-0.400603697479318,-0.274337589605443,-0.438259149680101,-0.363141450117537,-0.332631342404814,-0.400847685925218,-0.411844321935073,-0.441803080302368,-0.243983326077254,-0.0988583603355424,-0.152679561625245
2309,-0.139347494405802,-0.392358456256629,-0.132601994870839,-0.530797540616362,-0.288873949814969,-0.398781435777498,-0.27349720624017,-0.436144069316239,-0.361610504666311,-0.331337651544811,-0.399023526905317,-0.409934650192441,-0.439660441405477,-0.243378985417994,-0.0993825494326307,-0.15278522295995
2310,-0.139551282227883,-0.390594764550486,-0.132858237464625,-0.527957310319198,-0.287914980743857,-0.39696779729978,-0.272657810755803,-0.434039889211114,-0.360085917087698,-0.330048473603558,-0.397208005863562,-0.408034281397291,-0.437528917069697,-0.242773797109714,-0.099897115137639,-0.152884515484109
2311,-0.139747961981427,-0.388839264412097,-0.133106964087825,-0.525133643035924,-0.286957945506451,-0.395162738788998,-0.271819419269603,-0.431946548400741,-0.358567661740497,-0.3287637972867,-0.395401079428053,-0.406143167006747,-0.43540844466457,-0.242167791543237,-0.100402156083868,-0.152977512522545
2312,-0.139937612637811,-0.387091915838859,-0.133348256883772,-0.522326433665381,-0.28600285276193,-0.393366217222255,-0.270982047671393,-0.429863986293099,-0.357055713080794,-0.327483611285602,-0.393602704462055,-0.404261258753311,-0.433298961944564,-0.241560998770954,-0.100897770035513,-0.15306428672778
2313,-0.140120312452644,-0.385352679037573,-0.133582197255359,-0.519535577822031,-0.285049711000464,-0.391578189809544,-0.270145711625762,-0.427792142665678,-0.355550045661639,-0.326207904277897,-0.391812838062608,-0.402388508643154,-0.431200407046513,-0.240953448509888,-0.10138405389486,-0.1531449100857
2314,-0.140296138971762,-0.383621514423247,-0.133808865871237,-0.516760971830838,-0.284098528544972,-0.389798613992372,-0.269310426574256,-0.42573095766304,-0.354050634132735,-0.324936664928033,-0.390031437559142,-0.400524868954428,-0.429112718487085,-0.240345170144743,-0.101861103709423,-0.153219453921179
2315,-0.14046516903719,-0.381898382617915,-0.13402834267196,-0.514002512722167,-0.283149313552852,-0.38802744744239,-0.268476207737543,-0.423680371794402,-0.352557453240112,-0.323669881887807,-0.388258460512105,-0.398670292235582,-0.427035835160257,-0.239736192730923,-0.10232901467903,-0.153287988903651
2316,-0.140627478793038,-0.380183244449458,-0.134240706876073,-0.511260098226737,-0.282202074017701,-0.386264648060043,-0.267643070117565,-0.421640325931227,-0.35107047782582,-0.322407543796894,-0.386493864711602,-0.396824731303698,-0.424969696334818,-0.239126544997521,-0.102787881162839,-0.153350585052639
2317,-0.140783143691368,-0.378476060950432,-0.134446036986163,-0.508533626770604,-0.28125681777102,-0.384510173973214,-0.26681102849967,-0.419610761304844,-0.349589682827605,-0.321149639283377,-0.384737608176036,-0.394988139242824,-0.422914241651882,-0.238516255350289,-0.103237796686316,-0.15340731174324
2318,-0.140932238497997,-0.376776793356911,-0.134644410794854,-0.505822997470182,-0.280313552483903,-0.38276398353589,-0.265980097454725,-0.417591619504075,-0.348115043278598,-0.319896156964261,-0.382989649150763,-0.393160469402337,-0.420869411122423,-0.237905351874584,-0.103678853948138,-0.153458237711567
2319,-0.141074837298266,-0.375085403107324,-0.134835905390754,-0.503128110127305,-0.279372285668714,-0.381026035326827,-0.265150291341207,-0.415582842472883,-0.346646534306999,-0.31864708544599,-0.381249946106755,-0.391341675395297,-0.418835145124825,-0.237293862338281,-0.104111144827054,-0.153503431060139
2320,-0.141211013502753,-0.373401851841311,-0.135020597164353,-0.500448865224315,-0.27843302468074,-0.37929628814823,-0.264321624307287,-0.413584372508035,-0.345184131135761,-0.317402413324951,-0.379518457739268,-0.38953171109683,-0.416811384402452,-0.236681814194672,-0.104534760388684,-0.153542959263242
