"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2186,0.350264662600706,0.293450774075336,0.399663059528039,0.178775816698648,0.273968247767508,0.300558887689798,0.34776012224716,0.278584294295528,0.399899720751639,0.269376584928534,0.344916688662867,0.366267540089317,0.418329414867875,0.586933203004032,0.207063899013727,0.338135330585316
2187,0.34678662622543,0.290874396438817,0.395401051179957,0.178019375702955,0.271701065480126,0.297869701496728,0.34432183391158,0.27624385353564,0.39563395649693,0.26718227413493,0.341523526735739,0.362535531759167,0.413771164124672,0.579699143881819,0.205858515034477,0.334849791475953
2188,0.343343943131152,0.288319062404758,0.391186838056181,0.177255095199998,0.269450019743501,0.295203349222246,0.340918268039985,0.273920711967258,0.391416047074242,0.265002943392838,0.33816437109876,0.358842907344748,0.409265410089009,0.572560047597714,0.204652416449546,0.331596550640324
2189,0.339936241503856,0.285784627259369,0.387019850884168,0.176483288862287,0.26721504372068,0.292559657739538,0.337549062829677,0.271614784301864,0.387245422265033,0.262838544219403,0.33483887131519,0.35518923106429,0.404811508873956,0.565514596310605,0.203445803856458,0.328375284748583
2190,0.336563153625433,0.28327094678059,0.38289952762102,0.175704263579296,0.264996069830506,0.289938454864452,0.334213860414974,0.269325984799569,0.383121519095422,0.260689027096279,0.331546680704928,0.351574072247118,0.400408825006389,0.558561491289106,0.202238872864241,0.325185673797322
2191,0.333224315825884,0.280777877247506,0.378825313355966,0.174918319582323,0.262793029776647,0.287339569357746,0.330912306821947,0.267054227293494,0.379043781738427,0.258554341503279,0.328287456302101,0.347997005269752,0.396056731310676,0.551699452625488,0.201031814189814,0.322027401073995
2192,0.32991936843613,0.278305275449441,0.374796660214217,0.17412575056721,0.260605854575989,0.284762830927146,0.327644051923705,0.264799425213593,0.37501166141759,0.256434435951324,0.325060858813175,0.344457609492856,0.391754608794038,0.544927218953994,0.199824813752677,0.31890015312174
2193,0.326647955741397,0.275852998694745,0.37081302726219,0.173326843814949,0.258434474586427,0.2822080702292,0.324408749396223,0.262561491609939,0.37102461631197,0.254329258014704,0.321866552575552,0.340955469199024,0.387501846533576,0.538243547173458,0.198618052767931,0.315803619704598
2194,0.32340972593519,0.273420904819287,0.366873880414076,0.172521880310212,0.256278819534048,0.279675118870947,0.321206056674723,0.260340339175479,0.367082111462481,0.252238754362668,0.318704205516679,0.337490173531392,0.383297841564918,0.531647212174157,0.197411707837665,0.31273749377312
2195,0.320204331073833,0.271008852194646,0.362978692339726,0.171711134857846,0.254138818539723,0.2771638094114,0.318035634910571,0.258135880268267,0.363183618679558,0.250162870790358,0.315573489113633,0.334061316433067,0.379141998772488,0.525137006568855,0.196205951040736,0.309701471430362
2196,0.317031427031568,0.268616699736017,0.359126942373848,0.170894876197356,0.252014400145121,0.274673975362843,0.314897148928715,0.255948026933189,0.35932861645213,0.248101552249087,0.312474078353198,0.330668496587357,0.375033730781342,0.518711740427943,0.195000950020961,0.306695251898263
2197,0.313890673456222,0.266244306909839,0.355318116426482,0.170073367115413,0.249905492338155,0.272205451191959,0.311790267185633,0.25377669092318,0.355516589857885,0.246054742875979,0.309405651692416,0.327311317358792,0.370972457850582,0.512370241018634,0.193796868073751,0.3037185374844
2198,0.31078173372541,0.26389153374114,0.351551706894747,0.169246864556431,0.247812022577862,0.269758072320772,0.308714661727794,0.251621783719962,0.351747030474793,0.244022386022996,0.306367891019608,0.323989386734932,0.36695760776829,0.506111352548136,0.192593864231223,0.300771033549109
2199,0.307704274903286,0.261558240820615,0.347827212575825,0.168415619731222,0.245733917818746,0.267331675127439,0.305670008150631,0.249483216554285,0.348019436293894,0.242004424285333,0.303360481615865,0.320702317268939,0.362988615747987,0.499933935910755,0.191392093345805,0.297852448472988
2200,0.304657967697829,0.259244289311442,0.344144138581191,0.167579878223787,0.243671104534572,0.264926096946856,0.302655985558006,0.247360900425703,0.34433331163331,0.240000799529224,0.300383112116991,0.317449726022909,0.359064924326579,0.493836868438853,0.190191706172353,0.294962493624748
2201,0.301642486418655,0.256949540955835,0.340501996252033,0.166739880096256,0.241623508741636,0.262541176071126,0.29967227652217,0.245254746121885,0.34068816705347,0.238011452919153,0.297435474475903,0.314231234511955,0.355185983263773,0.487819043657611,0.188992849448829,0.292100883329435
2202,0.298657508935347,0.25467385808135,0.336900303075882,0.165895859992008,0.23959105602152,0.260176751749848,0.296718567044212,0.243164664237468,0.337083519273535,0.236036324944478,0.294517263925482,0.311046468649029,0.351351249442938,0.481879371043533,0.187795665975539,0.289267334837003
2203,0.295702716636301,0.252417103606932,0.333338582604408,0.165048047237021,0.237573671543333,0.257832664190274,0.293794546514983,0.241090565192466,0.333518891089,0.234075355445493,0.291628178941859,0.307895058690466,0.347560186773397,0.476016775786639,0.18660029469297,0.286461568291237
2204,0.292777794388081,0.250179141048733,0.329816364372378,0.164196665939453,0.235571280085453,0.255508754557302,0.290899907676498,0.239032359250235,0.329993811290459,0.232128483638924,0.288767921208143,0.304776639182255,0.343812266094115,0.470230198556277,0.185406870758242,0.283683306699024
2205,0.289882430495267,0.247959834525685,0.326333183817755,0.163341935087501,0.233583806056781,0.253204864973335,0.288034346583806,0.236989956535014,0.326507814583509,0.230195648142878,0.285936195578574,0.301690848907011,0.340106965078779,0.464518595270519,0.184215525620206,0.280932275899968
2206,0.287016316660805,0.245759048764841,0.322888582202919,0.162484068645575,0.231611173517517,0.250920838517989,0.285197562567316,0.234963267049043,0.323060441509791,0.228276787001253,0.283132710043111,0.298637330831646,0.336443768142234,0.458880936869061,0.183026387093205,0.278208204536344
2207,0.284179147946839,0.24357664910649,0.319482106536999,0.161623275648785,0.229653306199457,0.248656519227673,0.282389258195584,0.232952200689265,0.31965123836913,0.22637183770762,0.280357175692425,0.295615732055731,0.332822166348269,0.453316209089594,0.181839579429519,0.275510824023382
2208,0.281370622736025,0.241412501509055,0.316113309499297,0.160759760295799,0.22771012752583,0.246411752095025,0.27960913923855,0.230956667263619,0.316279757142783,0.224480737228575,0.277609306683324,0.292625703760531,0.329241657318719,0.44782341224758,0.180655223390526,0.272839868519885
2209,0.27859044269332,0.239266472553763,0.312781749363783,0.159893722040089,0.225781560630685,0.244186383068229,0.276856914631213,0.228976576506946,0.312945555417753,0.222603422026599,0.274888820204573,0.289666901158721,0.32570174514387,0.44240156101938,0.179473436316586,0.270195074899176
2210,0.275838312728238,0.237138429449117,0.309486989924658,0.159025355679586,0.223867528377828,0.241980259050193,0.274132296437753,0.227011838096491,0.309648196312175,0.220739828082397,0.272195436443125,0.286738983444745,0.322201940294156,0.437049684228694,0.178294332195686,0.267576182720367
2211,0.27311394095757,0.235028240035142,0.306228600422952,0.158154851444771,0.221967953379319,0.23979322789761,0.271434999816079,0.225062361667033,0.306387248401746,0.218889890916763,0.269528878550752,0.283841613745842,0.318741759533111,0.431766824636245,0.177118021730854,0.264982934199941
2212,0.270417038668557,0.232935772787449,0.303006155474163,0.157282395085249,0.220082758013546,0.237625138419899,0.268764742982806,0.223128056825632,0.303162285647184,0.217053545611949,0.266888872611065,0.280974459073704,0.315320725831572,0.426552038732668,0.175944612406365,0.262415074183657
2213,0.267747320282519,0.230860896821081,0.299819234996897,0.156408167954793,0.218211864442875,0.235475840378024,0.266121247178653,0.221208833166011,0.299972887322713,0.215230726832572,0.264275147606928,0.27813719027677,0.311938368283108,0.421404396534558,0.174774208552772,0.259872350118767
2214,0.265104503318921,0.22880348189418,0.296667424142519,0.155532347094922,0.216355194630886,0.233345184483202,0.26350423663426,0.219304600282577,0.296818637945539,0.213421368846046,0.261687435388255,0.275329481993144,0.308594222020658,0.416322981383609,0.173606911410757,0.25735451202653
2215,0.262488308359882,0.226763398411454,0.293550313225782,0.154655105317016,0.214512670359205,0.231233022395498,0.260913438536411,0.217415267784087,0.293699127206321,0.211625405542564,0.259125470640184,0.272551012604129,0.305287828134364,0.411306889748822,0.172442819193855,0.254861312475049
2216,0.259898459015119,0.224740517427462,0.290467497656429,0.153776611282992,0.212684213243938,0.229139206722317,0.25834858299467,0.215540745306967,0.290613949900613,0.209842770454632,0.256588990851628,0.269801464188367,0.302018733590568,0.406355231031713,0.171282027150034,0.252392506552387
2217,0.25733468188731,0.22273471064972,0.28741857787175,0.152897029584578,0.210869744751717,0.227063591016782,0.255809403008408,0.213680942528288,0.287562705861264,0.208073396776164,0.254077736284195,0.267080522476577,0.298786491151979,0.40146712737449,0.170124627622182,0.249947851840001
2218,0.254796706537889,0.220745850441628,0.284403159270085,0.152016520821199,0.209069186215358,0.225006029776014,0.253295634434229,0.211835769178414,0.284544999891762,0.206317217381142,0.251591449941474,0.264387876806889,0.295590659298966,0.396641713471136,0.1689707101075,0.247527108386455
2219,0.252284265453248,0.218773809825221,0.281420852145248,0.151135241676494,0.207282458849151,0.22296637843932,0.250807015953794,0.210005135053316,0.281560441700516,0.204574164841857,0.249129877538684,0.261723220080749,0.292430802151983,0.391878136381376,0.167820361315825,0.245130038681429
2220,0.249797094011355,0.216818462483755,0.278471271621875,0.150253344993505,0.205509483763775,0.220944493386268,0.248343289042017,0.208188950026569,0.278608645836042,0.202844171446737,0.24669276747267,0.259086248719409,0.289306489395093,0.387175555347463,0.166673665226908,0.242756407630016
2221,0.24733493044878,0.214879682764124,0.275554037591668,0.149370979848536,0.20375018198086,0.218940231934685,0.24590419793565,0.206387124061032,0.275689231623069,0.20112716921776,0.244279870792264,0.256476662620979,0.286217296200585,0.382533141613748,0.165530703146649,0.240405982527302
2222,0.24489751582811,0.212957345679122,0.272668774650532,0.148488291623725,0.202004474447182,0.21695345233855,0.243489489602242,0.204599567220224,0.272801823099523,0.199423089927477,0.241890941168982,0.253894165118035,0.283162803154665,0.377950078248994,0.164391553762326,0.238078533033223
2223,0.242484594005774,0.211051326909538,0.269815112036579,0.147605422078338,0.200272282048526,0.21498401378581,0.241098913709465,0.202826189679389,0.269946048954397,0.197731865115633,0.23952573486807,0.251338462935785,0.280142596184198,0.373425559971381,0.163256293196817,0.235773831147702
2224,0.240095911600246,0.209161502806101,0.266992683569009,0.146722509418813,0.198553525623199,0.213031776396101,0.238732222594812,0.201066901736273,0.267121542466482,0.196053426105414,0.237184010719889,0.248809266150767,0.277156266484504,0.368958792976179,0.162124995061849,0.233491651186062
2225,0.237731217960639,0.20728775039128,0.264201127587826,0.145839688367572,0.196848125975205,0.211096601218389,0.236389171235651,0.199321613821609,0.264327941443955,0.194387704019307,0.23486553009163,0.246306288150095,0.274203410448164,0.364548994766024,0.160997730510277,0.231231769754702
2226,0.235390265135678,0.205429947360927,0.261440086894407,0.144957090230624,0.195156003887108,0.209178350228532,0.234069517219639,0.197590236509308,0.261564888164801,0.192734629794596,0.232570056859365,0.243829245591225,0.271283629594854,0.360195393983775,0.159874568287413,0.228993965727052
2227,0.233072807843044,0.203587972085784,0.258709208692883,0.144074842963972,0.193477080132554,0.207276886326758,0.231773020715487,0.195872680526387,0.258832029318069,0.19109413419849,0.230297357380419,0.241377858362242,0.268396530502162,0.355897230247907,0.158755574781431,0.226778020219779
2228,0.230778603439098,0.201761703612845,0.256008144532344,0.143193071238856,0.191811275488494,0.205392073335072,0.229499444444071,0.194168856762605,0.25612901594594,0.189466147842902,0.228047200466066,0.238951849542671,0.265541724737392,0.351653753990397,0.157640814072844,0.224583716569266
2229,0.228507411888956,0.199951021666587,0.253336550249842,0.142311896505846,0.190158510747088,0.203523775994587,0.22724855364989,0.19247867627985,0.253455503386602,0.187850601198866,0.225819357354548,0.23655094536478,0.262718828790339,0.347464226297072,0.156530347983096,0.222410840308338
2230,0.226258995736939,0.198155806650061,0.250694085914187,0.141431437057797,0.188518706727311,0.201671859962782,0.225020116072858,0.190802050321243,0.250811151217918,0.186247424610628,0.223613601684397,0.234174875175393,0.259927464007011,0.34332791875037,0.155424236122251,0.220259179143258
2231,0.22403312007737,0.196375939645854,0.248080415770515,0.140551808091697,0.186891784286258,0.199836191810694,0.222813901920439,0.189138890320001,0.248195623201869,0.184656548309381,0.221429709468082,0.231823371398196,0.257167256524288,0.339244113274491,0.154322535935828,0.21812852293096
2232,0.221829552525727,0.194611302416932,0.245495208185634,0.139673121769422,0.185277664330165,0.198016639020036,0.220629683840099,0.187489107908039,0.245608587229776,0.183077902426689,0.219267459065949,0.229496169496522,0.254437837205517,0.33521210198289,0.153225302750771,0.216018663656537
2233,0.21964806319014,0.192861777407343,0.242938135594121,0.138795487277414,0.183676267825133,0.196213069980259,0.2184672368921,0.185852614924329,0.243049715268275,0.181511417007571,0.217126631160471,0.227193007936628,0.251738841577005,0.331231187028075,0.152132589820582,0.213929395410982
2234,0.21748842464323,0.191127247742816,0.240408874445162,0.137919010885302,0.182087515807582,0.194425353985542,0.216326338522605,0.184229323423009,0.240518683306036,0.179957022023281,0.215007008730795,0.224913628151428,0.24906990976542,0.327300680453689,0.151044448369628,0.211860514369164
2235,0.215350411894293,0.189407597231232,0.237907105150132,0.137043796003483,0.180511329394424,0.19265336123173,0.214206768537103,0.182619145681264,0.238015171301229,0.178414647383764,0.212908377027585,0.222657774504711,0.24643068643607,0.323419904048824,0.149960927636637,0.209811818768046
2236,0.213233802361811,0.187702710362978,0.235432512030899,0.136169943239688,0.178947629792974,0.190896962813203,0.212108309074151,0.18102199420697,0.235538863129708,0.176884222949819,0.210830523548157,0.220425194255808,0.243820820732062,0.319588189204539,0.148882074917391,0.207783108885144
2237,0.211138375846291,0.186012472311199,0.232984783268837,0.135297550454533,0.177396338310587,0.189156030719698,0.210030744579425,0.179437781746108,0.233089446533912,0.175365678544952,0.208773238011898,0.218215637524713,0.241239966214308,0.315804876772551,0.147807935606642,0.205774187017221
2238,0.209063914503438,0.184336768931928,0.23056361085455,0.134426712816091,0.175857376364046,0.187430437833065,0.207973861780076,0.177866421289958,0.230666613072476,0.173858943966941,0.206736312335976,0.216028857257659,0.238687780802389,0.312069316926063,0.146738553239255,0.203784857459212
2239,0.20701020281764,0.182675486764118,0.22816869053828,0.133557522853492,0.17433066548869,0.185720057923983,0.205937449659389,0.176307826082073,0.228270058070527,0.172363948999111,0.204719540611324,0.21386460919313,0.236163926716248,0.308380869022695,0.145673969530587,0.201814926483375
2240,0.204977027575779,0.181028513029569,0.225799721781006,0.132690070509564,0.172816127347297,0.18402476564861,0.203921299431741,0.174761909625039,0.225899480570679,0.170880623421328,0.202722719078906,0.211722651828308,0.233668070418702,0.304738901469488,0.144614224416131,0.199864202318682
2241,0.202964177841343,0.179395735632748,0.223456407706215,0.131824443192544,0.171313683738721,0.182344436545198,0.201925204517852,0.173228585687023,0.22355458328469,0.16940889702071,0.200745646106259,0.209602746385954,0.231199882558769,0.301142791589942,0.143559356090421,0.197932495130417
2242,0.200971444928862,0.177777043160516,0.221138455052332,0.130960725826855,0.169823256606293,0.180678947030645,0.199948960520332,0.171707768308119,0.221235072545794,0.167948699602078,0.198788122164297,0.207504656781713,0.228759037915791,0.297591925493076,0.142509401045222,0.19601961700001
2243,0.198998622378637,0.176172324881754,0.218845574125812,0.130099000902991,0.168344768045985,0.179028174397016,0.197992365199506,0.17019937180649,0.218940658261683,0.166499960998128,0.196849949804392,0.205428149591831,0.226345215344339,0.294085697944448,0.141464394107013,0.194125381905084
2244,0.197045505931775,0.174581470746902,0.21657747875487,0.129239348526499,0.166878140314347,0.177391996808008,0.196055218449536,0.168703310784313,0.216671053868136,0.165062611079348,0.194930933635711,0.203372994021291,0.2239580977199,0.290623512239135,0.140424368473773,0.19224960569972
2245,0.195111893505521,0.173004371387399,0.214333886243849,0.128381846466087,0.165423295836217,0.175770293295378,0.194137322274808,0.167219500133533,0.214425976283292,0.16363657976368,0.193030880302823,0.201338961872354,0.221597371885321,0.287204780076628,0.139389355751085,0.190392106094939
2246,0.193197585168887,0.171440918115036,0.212114517328215,0.127526570200878,0.163980157212214,0.174162943755328,0.192238480766613,0.165747855041423,0.212205145862541,0.162221797025928,0.191149598463554,0.199325827513501,0.219262728598006,0.283828921437606,0.138359385987572,0.188552702639387
2247,0.191302383118564,0.169891002921227,0.209919096130168,0.126673592966805,0.162548647226012,0.172569828944852,0.190358500080081,0.164288290995966,0.210008286354038,0.160818192906918,0.189286898767103,0.197333367848769,0.216953862477861,0.280495364462583,0.137334487709668,0.186731216700246
2248,0.189426091655123,0.16835451847619,0.207747350114865,0.125822985802187,0.161128688851404,0.170990830478042,0.188497188411407,0.162840723791049,0.20783512485483,0.159425697522422,0.187442593832405,0.195361362287483,0.214670471955957,0.277203545332371,0.136314687955749,0.184927471444332
2249,0.187568517159504,0.166831358128049,0.205599010047236,0.124974817592475,0.15972020525916,0.169425830822361,0.186654355975325,0.161405069531483,0.205685391767582,0.158044241071845,0.185616498226748,0.193409592714367,0.212412259223923,0.273952908150355,0.135300012309621,0.183141291819416
2250,0.185729468069777,0.165321415901855,0.203473809949397,0.124129155114201,0.158323119823678,0.16787471329488,0.184829814982856,0.159981244637847,0.203558820757893,0.156673753846669,0.183808428444627,0.191477843460041,0.210178930184042,0.270742904826537,0.134290484933384,0.181372504535736
2251,0.18390875485818,0.163824586498527,0.201371487058643,0.123286063078131,0.156937356129441,0.166337362058479,0.183023379619312,0.158569165851166,0.201455148712199,0.155314166238688,0.182018202886849,0.189565901271889,0.207970194400053,0.267572994963329,0.133286128599682,0.17962093804771
2252,0.182106190008431,0.162340765293724,0.199291781786019,0.122445604171649,0.155562837977276,0.164813662118018,0.181234866022556,0.157168750237417,0.199374115696254,0.153965408748004,0.180245641839872,0.187673555285296,0.205785765048629,0.264442645743065,0.132286964723347,0.177886422535855
2253,0.180321587993308,0.160869848336636,0.197234437675449,0.121607839100367,0.154199489390426,0.16330349931648,0.17946409226152,0.155779915191875,0.197315464914171,0.152627411990811,0.17849056745538,0.185800596995255,0.203625358871545,0.261351331817207,0.131293013392455,0.176168789888891
2254,0.178554765252496,0.159411732348708,0.195199201363431,0.120772826628989,0.152847234620426,0.161806760331078,0.177710878314967,0.154402578443298,0.195278942668031,0.15130010670697,0.176752803730096,0.183946820228331,0.201488696128514,0.25829853519722,0.130304293398788,0.174467873686046
2255,0.176805540170688,0.157966314722295,0.193185822539279,0.119940623621438,0.151505998152808,0.160323332669339,0.175975046050505,0.153036658057962,0.193264298318037,0.14998342376736,0.175032176485819,0.182112021114979,0.199375500550668,0.255283745147088,0.129320822267733,0.172783509179546
2256,0.175073733055955,0.156533493519244,0.191194053905906,0.119111285080254,0.15017570471262,0.15885310466516,0.174256419203844,0.151682072443529,0.191271284243214,0.14867729418104,0.173328513349697,0.180295998062214,0.197285499294711,0.252306458077445,0.128342616287615,0.171115533277301
2257,0.173359166118366,0.155113167469417,0.189223651141142,0.118284864185282,0.148856279269764,0.15739596547484,0.172554823358292,0.150338740352782,0.189299655802645,0.147381649102196,0.171641643734718,0.178498551726625,0.195218422897689,0.249366177441304,0.127369690538468,0.169463784525771
2258,0.171661663448859,0.153705235969146,0.18727437285958,0.117461412331653,0.147547647044179,0.155951805073083,0.170870085924494,0.149006580887201,0.187349171297236,0.1460964198369,0.169971398820425,0.176719484987736,0.193174005232405,0.246462413631346,0.126402058920278,0.167828103093023
2259,0.169981050998362,0.152309599079628,0.18534598057494,0.116640979167085,0.146249733510832,0.154520514248984,0.169202036120398,0.147685513500405,0.185419591931995,0.144821537849665,0.168317611533855,0.174958602921693,0.191151983463453,0.243594683878758,0.125439734180674,0.166208330751963
2260,0.168317156557163,0.15092615752526,0.183438238662944,0.115823612628496,0.144962464404569,0.153101984601989,0.167550504951466,0.146375458001445,0.183510681778833,0.143556934769825,0.16668011653069,0.173215712775293,0.189152098003857,0.24076251215359,0.124482727942109,0.164604310863753
2261,0.166669809734519,0.149554812691915,0.181550914324696,0.115009358977963,0.14368576572478,0.151696108537836,0.165915325191098,0.145076334557968,0.181622207739865,0.142302542397713,0.165058750176623,0.171490623940335,0.187174092472322,0.237965429066606,0.123531050728517,0.163015888361412
2262,0.165038841938505,0.14819546662516,0.179683777550561,0.114198262838012,0.14241956373993,0.150302779264478,0.1642963313613,0.143788063699241,0.179753939511213,0.14105829271067,0.163453350528939,0.169783147928294,0.185217713651075,0.235202971772613,0.12258471199146,0.16144290973358
2263,0.163424086356099,0.146848022028424,0.177836601084532,0.113390367226279,0.141163784991911,0.148921890787981,0.162693359713561,0.142510566319048,0.177905649547295,0.139824117868866,0.161863757318301,0.168093098345318,0.183282711444294,0.232474683875236,0.121643720135786,0.159885223008467
2264,0.161825377933505,0.145512382261104,0.17600916038908,0.112585713589527,0.139918356300266,0.147553337908416,0.16110624820996,0.141243763678456,0.176077113025603,0.138599950220952,0.160289811930746,0.166420290867534,0.181368838837112,0.229780115333129,0.120708082544793,0.158342677737974
2265,0.160242553356704,0.14418845133663,0.174201233610482,0.111784341837053,0.138683204766243,0.146197016215725,0.159534836504489,0.139987577408457,0.174268107811958,0.137385722309542,0.158731357389886,0.164764543216668,0.17947585185519,0.227118822367584,0.119777805604908,0.156815124981977
2266,0.158675451032227,0.142876133920475,0.172412601544617,0.11098629037347,0.137458257776722,0.144852822085572,0.157978965924591,0.138741929512484,0.172478414426234,0.136181366876518,0.157188238339303,0.163125675135972,0.177603509524856,0.224490367371531,0.118852894729898,0.155302417292787
2267,0.157123911068167,0.14157533532811,0.170643047603226,0.110191596130905,0.136243443007984,0.143520652675189,0.156438479452908,0.137506742368817,0.170707816008547,0.134986816868185,0.155660301025155,0.161503508366448,0.175751573833791,0.221894318819905,0.117933354384621,0.153804408699774
2268,0.155587775255399,0.140285961522927,0.168892357780625,0.109400294600591,0.135038688429354,0.142200405919198,0.154913221709248,0.136281938732855,0.1689560982859,0.133802005440248,0.154147393278968,0.159897866623374,0.173919809692261,0.219330251181346,0.117019188108309,0.152320954694157
2269,0.154066887049027,0.139007919114102,0.167160320620877,0.10861241986389,0.133843922306703,0.140891980525427,0.153403038932753,0.135067441739289,0.167223049539283,0.13262686596265,0.152649364500631,0.158308575573126,0.172107984894886,0.216797744831236,0.116110398537416,0.150851912213952
2270,0.152561091550046,0.137741115354422,0.165446727185391,0.107828004622743,0.132659073205807,0.139595275970714,0.151907778964269,0.133863174904155,0.165508460571209,0.131461332024238,0.15116606564158,0.156735462810284,0.17031587008294,0.214296385966024,0.115206987428014,0.149397139629089
2271,0.151070235487219,0.136485458138071,0.163751371020977,0.107047080229556,0.131484069995597,0.138310192496697,0.150427291228931,0.132669062126781,0.163812124673701,0.130305337437292,0.149697349188166,0.15517835783503,0.168543238707168,0.211825766518845,0.114308955677767,0.147956496726681
2272,0.149594167199165,0.135240855998366,0.162074048128316,0.106269676716541,0.130318841851258,0.137036631105599,0.148961426718933,0.131485027691618,0.162133837596695,0.129158816241895,0.148243069145222,0.153637092030824,0.166789866991124,0.209385484076396,0.113416303347472,0.146529844696456
2273,0.148132736616653,0.134007218105461,0.160414556930865,0.105495822824513,0.12916331825722,0.135774493556004,0.147510037976509,0.130310996269982,0.160473397516884,0.128021702710168,0.146803081019808,0.152111498642364,0.165055533895003,0.206975141797055,0.112529029682187,0.145117046116341
2274,0.146685795245106,0.132784454264016,0.158772698244176,0.104725546031154,0.128017429010019,0.134523682358618,0.146072979077102,0.129146892921681,0.15883060500697,0.126893931350353,0.145377241805137,0.150601412753815,0.163340021079989,0.204594348330229,0.111647133131947,0.1437179649382
2275,0.145253196147306,0.131572474910813,0.157148275245628,0.103958872578758,0.126881104221038,0.133284100772038,0.144650105612725,0.127992643096542,0.157205263005339,0.125775436910765,0.143965409964691,0.149106671267315,0.161643112873079,0.202242717736907,0.110770611372077,0.142332466473728
2276,0.143834793926303,0.130371191112356,0.155541093444568,0.103195827501457,0.125754274319137,0.132055652798495,0.14324127467552,0.126848172635852,0.155597176786137,0.124666154383605,0.142567445416506,0.147627112881742,0.159964596232401,0.199919869411395,0.109899461323113,0.140960417380491
2277,0.142430444708519,0.129180514562425,0.153950960652854,0.102436434651949,0.124636870053162,0.130838243179611,0.141846344841499,0.12571340777369,0.154006153929751,0.123566019008639,0.14118320951764,0.146162578071753,0.158304260713006,0.197625428004228,0.109033679170327,0.139601685648119
2278,0.141040006127049,0.128000357579596,0.152377686955784,0.101680716727723,0.123528822494348,0.12963177739214,0.14046517615447,0.124588275138171,0.152432004293686,0.122474966276746,0.139812565048813,0.14471290906708,0.156661898433135,0.195359023346227,0.108173260382877,0.13825614058464
2279,0.139663337305159,0.126830633104736,0.150821084683434,0.100928695296801,0.122430063038604,0.128436161643707,0.139097630110153,0.123472701752605,0.150874539983836,0.12139293193334,0.138455376199219,0.143277949832081,0.155037304040944,0.193120290373694,0.107318199732578,0.136923652802967
2280,0.13830029883997,0.125671254698461,0.149280968382357,0.100180390822999,0.121340523408702,0.127251302868546,0.137743569640472,0.122366615036555,0.149333575326134,0.120319851981672,0.13711150855151,0.141857546045547,0.15343027468169,0.190908869054725,0.106468491312305,0.135604094207524
2281,0.136950752786336,0.124522136538567,0.147757154787682,0.099435822690718,0.120260135656354,0.126077108723234,0.136402859098029,0.121269942806819,0.147808926838587,0.119255662685995,0.135780829066949,0.140451545080763,0.151840609965367,0.188724404316615,0.105624128554035,0.134297337981016
2282,0.135614562640905,0.123383193417434,0.146249462795574,0.0986950092292717,0.119188832164188,0.124913487582426,0.135075364240753,0.120182613278321,0.146300413203684,0.118200300574626,0.134463206070724,0.139059795985807,0.150268111934791,0.186566545974353,0.104785104246534,0.133003258571337
2283,0.134291593326365,0.122254340739398,0.144757713436063,0.0979579677367583,0.118126545647625,0.123760348534586,0.133760952216728,0.11910455506492,0.144807855241173,0.117153702442883,0.133158509237435,0.137682149464107,0.148712585034111,0.184434948660181,0.103951410552689,0.131721731678623
2284,0.132981711175873,0.121135494518102,0.143281729846245,0.0972247145034882,0.117073209156659,0.122617601377719,0.132459491549188,0.118035697180144,0.143331075881202,0.116115805355903,0.131866609576737,0.13631845785522,0.147173836077768,0.182329271754203,0.103123039026507,0.130452634242436
2285,0.131684783917664,0.120026571373816,0.14182133724383,0.0964952648349706,0.116028756077537,0.121485156615102,0.131170852121687,0.116975969037831,0.14186990013782,0.115086546651358,0.130587379419142,0.134968575115869,0.145651674219861,0.180249179316026,0.102299980629768,0.129195844429089
2286,0.130400680659839,0.118927488530739,0.140376362901054,0.0957696330744687,0.114993120134353,0.120362925451022,0.12989490516344,0.115925300452713,0.140424155082831,0.114065863942057,0.129320692401988,0.133632356801199,0.144145910923952,0.178194340017421,0.101482225748349,0.127951241619101
2287,0.129129271875321,0.117838163814274,0.138946636118924,0.0950478326251319,0.113966235390546,0.119250819786506,0.128631523234819,0.114883621640906,0.138993669819994,0.113053695118433,0.128066423455557,0.132309660046268,0.142656359933267,0.17616442707599,0.100669764208229,0.126718706394788
2288,0.127870429386993,0.11675851564828,0.137531988201826,0.09432987597171,0.112948036250304,0.118148752215059,0.127380580213031,0.113850863220339,0.137578275459576,0.112049978350938,0.126824448789351,0.131000343547775,0.141182837241314,0.174159118189811,0.0998625852911644,0.125498120527989
2289,0.126624026353004,0.115688463052307,0.136132252432453,0.0936157747018593,0.111938457459895,0.117056636018408,0.126141951277944,0.112826956211105,0.136177805093231,0.111054652092329,0.125594645878517,0.129704267545998,0.139725161062901,0.172178095473067,0.0990606777500592,0.12428936696791
2290,0.125389937252243,0.114627925638804,0.134747264047079,0.0929055395270452,0.110937434108897,0.115974385162242,0.12491551289808,0.111811832035745,0.134792093769228,0.110067655079849,0.124376893450433,0.12842129380697,0.138283151805548,0.170221045392622,0.0982640298240233,0.123092329829111
2291,0.124168037869981,0.113576823610318,0.133376860211153,0.0921991803030504,0.109944901631354,0.11490191429196,0.123701142816767,0.110805422519464,0.133420978467994,0.10908892633732,0.123171071471432,0.127151285604861,0.136856632041292,0.168287658705546,0.0974726292531287,0.121906894379614
