"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2190,0.761821827279909,0.911529944840173,0.785068385889006,0.654681822798361,0.798000232002744,0.715805854421411,0.744854979374221,0.861603064634813,0.858910925174399,0.850240601493631,0.933190890751017,0.867646921212818,0.970206037279827,1.14255007717355,0.654492454497496,0.779964955600861
2191,0.75787870362848,0.905770031142102,0.780843152509742,0.652038901814038,0.793618063584238,0.712421159817373,0.741117757719961,0.856449040987964,0.853789572115195,0.845224467563631,0.92716810960412,0.862419552054362,0.963734057045503,1.13398660757058,0.651851831601278,0.775801655144823
2192,0.753952183364135,0.900048768573931,0.776637946073705,0.649396805544923,0.78925782660166,0.70904629175791,0.737394640719214,0.851326315663216,0.848699120902607,0.840237958588454,0.921187169627666,0.857224371305984,0.957309369258708,1.12549581178477,0.649212005531709,0.77165763004205
2193,0.750042249166437,0.894365872253783,0.772452707713727,0.646755708153407,0.784919439075782,0.705681315163281,0.733685641375045,0.846234693009044,0.843639380696558,0.835280899223803,0.915247747226887,0.852061172514452,0.950931584170441,1.11707699205027,0.646573150789624,0.76753283054633
2194,0.746148882839688,0.888721059671524,0.768287378191576,0.644115780602876,0.780602818936784,0.702326293080453,0.729990771447266,0.841173978662806,0.838610161887463,0.830353115167828,0.909349521648562,0.846929750646505,0.944600315676063,1.10872945798359,0.643935438672744,0.763427206429698
2195,0.742272065329951,0.883114050666381,0.764141897908849,0.641477190702924,0.776307884031752,0.698981286712224,0.726310041473921,0.836143979541504,0.833611276087701,0.82545443315487,0.90349217495293,0.841829902078017,0.938315181277472,1.10045252650033,0.641299037320941,0.759340706994675
2196,0.738411776741823,0.877544567404787,0.760016206917708,0.638840103153985,0.772034552132048,0.695646355445968,0.722643460792475,0.831144503832609,0.82864253612314,0.820584680949249,0.897675391985906,0.836761424583257,0.932075802045693,1.092245521733,0.638664111760922,0.75527328108633
2197,0.734567996354966,0.872012334358465,0.755910244931439,0.636204679591394,0.76778274094055,0.692321556881987,0.7189910375607,0.826175360984971,0.823703756024734,0.815743687339084,0.891898860351601,0.831724117324237,0.925881802583888,1.08410777494979,0.636030823950328,0.751224877104148
2198,0.730740702640408,0.866517078282737,0.751823951334853,0.63357107862886,0.763552368098766,0.689006946861483,0.715352778777284,0.821236361699792,0.818794751020187,0.810931282130154,0.886162270385131,0.826717780840162,0.919732810990776,1.07603862447418,0.633399332821271,0.747195443013728
2199,0.726929873276601,0.861058528195056,0.747757265194518,0.630939455901386,0.759343351193829,0.685702579494151,0.711728690302138,0.816327317921678,0.813915337525673,0.806147296139801,0.880465315125722,0.821742217036962,0.913628458824461,1.06803741560566,0.630769794323289,0.743184926358292
2200,0.72313548516525,0.855636415353767,0.743710125268832,0.628309964107632,0.755155607765366,0.682408507185407,0.70811877687643,0.811448042829759,0.809065333137625,0.801391561190858,0.87480769029011,0.816797229176915,0.907568381066662,1.06010350054121,0.62814236146576,0.739193274270026
2201,0.719357514446916,0.850250473237086,0.739682470017939,0.625682753051718,0.750989055312253,0.679124780663242,0.704523042142338,0.806598350828885,0.80424455662459,0.796663910105624,0.869189094246217,0.811882621868364,0.901552216087338,1.05223623829782,0.625517184359752,0.735220433481237
2202,0.71559593651639,0.8449004375223,0.735674237613483,0.623057969684492,0.746843611299242,0.67585144900472,0.700941488662519,0.801778057540886,0.799452827919139,0.791964176699875,0.863609227987121,0.80699820105552,0.895579605609709,1.04443499463582,0.622894410259334,0.73126635033535
2203,0.711850726037845,0.839586046065181,0.731685365948215,0.620435758144258,0.742719193163481,0.672588559662107,0.697374117939317,0.796986979795906,0.794689968109844,0.787292195776907,0.858067795105295,0.802143774008351,0.889650194675665,1.03669914198319,0.620274183602355,0.727330970797725
2204,0.708121856959766,0.834307038879616,0.727715792645442,0.617816259796971,0.738615718320913,0.669336158488666,0.693820930433696,0.792224935623806,0.789955799433318,0.78264780312162,0.852564501767129,0.79731914931256,0.883763631611558,1.02902805936069,0.617656646050676,0.723414240466311
2205,0.704409302529672,0.829063158117444,0.723765455068325,0.615199613275914,0.734533104172564,0.666094289764081,0.690281925583903,0.787491744245636,0.785250145266306,0.778030835494632,0.847099056687727,0.792524136859648,0.877919567994372,1.02142113230786,0.615041936529899,0.719516104582139
2206,0.700713035308608,0.82385414804851,0.719834290329033,0.612585954520854,0.730471268110721,0.662862996219555,0.686757101823879,0.782787226065172,0.780572830117852,0.773441130626439,0.841671171105971,0.787758547837061,0.872117658618269,1.01387775280995,0.612430191268559,0.715636508039641
2207,0.697033027185445,0.818679755040919,0.71592223529775,0.609975416816691,0.726430127524993,0.659642319062559,0.683246456601404,0.778111202660521,0.775923679621511,0.768878527211598,0.836280558759848,0.783022194718424,0.866357561461509,1.00639731922565,0.609821543836821,0.711775395396824
2208,0.693369249390953,0.813539727541494,0.712029226611529,0.607368130831594,0.72240959980827,0.656432298001246,0.67974998639599,0.773463496775799,0.77130252052763,0.764342864902955,0.830926935862054,0.778314891253856,0.860638937653732,0.998979236215614,0.607216125184657,0.707932710885269
2209,0.689721672511682,0.808433816056443,0.708155200683018,0.604764224654653,0.718409602362572,0.653232971268538,0.676267686736519,0.768843932312865,0.766709180695682,0.759833984305904,0.825610021075843,0.773636452460366,0.854961451443603,0.991622914671953,0.604614063679541,0.704108398419987
2210,0.68609026650363,0.803361773132222,0.704300093709034,0.602163823833029,0.714430052604795,0.65004437564588,0.672799552218633,0.764252334323128,0.762143489086663,0.755351726972683,0.820329535491151,0.768986694612338,0.849324770166814,0.984327771648406,0.602015485143638,0.700302401609113
2211,0.682475000705722,0.79832335333659,0.700463841679003,0.599567051408619,0.710470867972346,0.646866546486679,0.669345576521885,0.759688528999417,0.757605275755544,0.750895935396702,0.81508520260096,0.764365435232088,0.843728564214445,0.977093230291413,0.599420512890513,0.696514663763449
2212,0.678875843853076,0.793318313239871,0.696646380383262,0.59697402795425,0.706531965928684,0.643699517739414,0.665905752426635,0.755152343667914,0.753094371843778,0.746466453006909,0.809876748277924,0.759772493080507,0.838172507001668,0.969918719771955,0.596829267761364,0.692745127905863
2213,0.675292764090089,0.788346411396402,0.692847645421227,0.59438487160939,0.702613263968755,0.640543321970443,0.662480071830717,0.750643606780151,0.74861060957187,0.742063124162186,0.804703900751246,0.755207688147781,0.832656274936801,0.962803675218196,0.594241868160774,0.688993736780527
2214,0.671725728983319,0.783407408326171,0.689067572209428,0.591799698115398,0.698714679624323,0.637397990386489,0.65906852576587,0.746162147905076,0.744153822231999,0.737685794145784,0.79956639058379,0.750670841644193,0.827179547390702,0.955747537648907,0.591658430091997,0.685260432862026
2215,0.668174705534184,0.77850106649665,0.685306095989414,0.58921862085031,0.694836130469214,0.634263552856827,0.655671104413926,0.741707797721167,0.739723844180696,0.733334309159786,0.79446395064945,0.746161775990996,0.821742006666501,0.948749753907664,0.589079067191788,0.681545158364305
2216,0.664639660191469,0.77362715030481,0.681563151835523,0.586641750863168,0.690977534124452,0.631140037935164,0.652287797122779,0.737280388008629,0.735320510831578,0.729008516319612,0.789396316110755,0.741680314811373,0.816343337969664,0.94180977659781,0.586503890764767,0.677847855249488
2217,0.661120558863652,0.768785426059322,0.677838674662532,0.584069196907904,0.687138808263303,0.62802747288122,0.648918592422121,0.732879751641631,0.730943658648137,0.724708263648547,0.78436322439671,0.737226282921465,0.810983229378393,0.934927064018178,0.583933009817345,0.674168465236551
2218,0.657617366931042,0.763975661962946,0.674132599233175,0.581501065476774,0.683319870616228,0.624925883682018,0.645563478038957,0.728505722580624,0.726593125136584,0.72043340007231,0.779364415180876,0.732799506321477,0.805661371814344,0.928101080099554,0.581366531091189,0.670506929809854
2219,0.654130049257745,0.759197628095091,0.670444860165544,0.578937460833357,0.679520638975739,0.62183529507288,0.642222440912896,0.724158135864699,0.722268748838746,0.716183775413657,0.774399630359684,0.728399812186864,0.800377459013673,0.921331294341882,0.578804559096266,0.666863190227541
2220,0.650658570203439,0.75445109639456,0.666775391940356,0.57637848504512,0.675741031201162,0.618755730558133,0.638895467211224,0.719836827604026,0.717970369325018,0.711959240387007,0.769468614030976,0.724027028859583,0.795131187498398,0.914617181752197,0.576247196143438,0.663237187529805
2221,0.647202893634989,0.749735840642477,0.66312412890811,0.573824238015553,0.671980965223316,0.615687212431535,0.635582542343765,0.715541634972335,0.713697827187361,0.707759646593112,0.764571112472775,0.719680985839425,0.789922256548079,0.907958222783284,0.57369454237664,0.659628862547018
2222,0.643762982937877,0.745051636445375,0.659491005296122,0.571274817515886,0.668240359049097,0.61262976179642,0.632283650977525,0.711272396199465,0.709450964032368,0.703584846513754,0.759706874122283,0.715361513775418,0.784750368171807,0.901353903273037,0.571146695804625,0.656038155907728
2223,0.640338801027468,0.74039826121847,0.65587595521544,0.568730319216388,0.664519130765976,0.609583398585568,0.628998777051129,0.707028950563968,0.705229622474364,0.69943469350647,0.754875649555099,0.711068444457301,0.779615227080497,0.894803714384537,0.568603752332303,0.652465008046535
2224,0.636930310360102,0.735775494169102,0.652278912667642,0.566190836717248,0.660817198546413,0.606548141580796,0.625727903789049,0.702811138385775,0.70103364612857,0.695309041799322,0.750077191464657,0.70680161080707,0.774516540659496,0.888307152546811,0.56606580579166,0.648909359211831
2225,0.633537472944024,0.731183116280341,0.648699811551528,0.563656461579057,0.657134480652179,0.603524008432283,0.62247101371563,0.698618801018911,0.696862879604314,0.691207746485685,0.745311254641885,0.702560846870595,0.769454018941481,0.881863719396287,0.563532947972268,0.645371149473419
2226,0.630160250350148,0.726620910294766,0.645138585669688,0.561127283352889,0.653470895438604,0.600511015677635,0.619228088668909,0.694451780844278,0.692717168498291,0.68713066351907,0.740577595955072,0.69834598780931,0.764427374579658,0.875472921718929,0.561005268651404,0.641850318730003
2227,0.626798603722657,0.722088660698405,0.641595168734967,0.558603389609976,0.649826361358731,0.597509178760676,0.615999109814245,0.690309921262483,0.688596359387882,0.683077649707988,0.73587597432996,0.694156869891969,0.759436322821258,0.869134271393035,0.558482855623757,0.638346806716565
2228,0.623452493789449,0.717586153704846,0.638069494376817,0.556084865971003,0.646200796967398,0.594518512049987,0.612784057657739,0.686193066686727,0.684500299824507,0.679048562710831,0.731206150730034,0.689993330486467,0.754480581481318,0.862847285332701,0.555965794730759,0.634860553011611
2229,0.62012188087242,0.713113177239497,0.634561496147543,0.55357179613501,0.642594120925234,0.591539028857187,0.60958291205947,0.682101062535755,0.680428838327044,0.675043261030795,0.726567888137026,0.68585520805174,0.749559870916756,0.856611485431948,0.553454169889518,0.631391497044304
2230,0.616806724897589,0.708669520924021,0.63107110752844,0.551064261907914,0.639006252002575,0.588570741454964,0.606395652246539,0.678033755226848,0.676381824375288,0.671061604010826,0.721960951531627,0.681742342129725,0.744673914000718,0.850426398509484,0.55094806312137,0.627939578101478
2231,0.613506985405079,0.704254976060919,0.627598261935823,0.548562343230654,0.635437109083306,0.58561366109485,0.603222256825918,0.67399099216888,0.672359108403463,0.667103451828603,0.717385107874398,0.677654573337385,0.739822436097223,0.844291556254113,0.548447554580062,0.624504735334536
2232,0.610222621558939,0.699869335618271,0.624142892726963,0.546066118206964,0.631886611168622,0.582667798024756,0.600062703797117,0.669972621755426,0.668360541793773,0.66316866549155,0.712840126086881,0.673591743358808,0.735005165036066,0.838206495170775,0.545952722579551,0.621086907766235
2233,0.606953592156815,0.695512394214638,0.620704933205906,0.54357566313078,0.628354677380718,0.579733161506262,0.596916970564668,0.665978493357917,0.664385976870019,0.659257106831872,0.708325777032918,0.669553694937364,0.730221831088014,0.832170756527209,0.543463643621447,0.617686034297356
2234,0.60369985563948,0.691183948104108,0.617284316629206,0.541091052513281,0.624841226966397,0.576809759831668,0.593785033950422,0.662008457318861,0.660435266891243,0.655368638501629,0.703841833500154,0.665540271867931,0.725472166940254,0.826183886301233,0.54098039242208,0.614302053713268
2235,0.600461370100215,0.686883795161502,0.613880976211546,0.538612359109577,0.621346179300608,0.573897600340803,0.590666870205676,0.658062364945103,0.656508266045432,0.651503123967839,0.699388070181746,0.661551318989186,0.720755907672127,0.820245435128639,0.538503041939224,0.610934904690373
2236,0.597238093294045,0.682611734867724,0.610494845131271,0.536139653945036,0.617869453889916,0.570996689437609,0.587562455023112,0.654140068501145,0.652604829443268,0.647660427507604,0.694964263658255,0.657586682175956,0.716072790731115,0.814354958251681,0.536031663398452,0.607584525802454
2237,0.594029982646835,0.678367568295262,0.607125856535816,0.533673006341272,0.61441097037589,0.568107032606487,0.58447176354857,0.650241421202515,0.648724813111916,0.643840414203274,0.690570192379734,0.653646208331637,0.711422555909093,0.808512015468169,0.533566326319149,0.60425085552691
2238,0.590836995264248,0.674151098093835,0.603773943547048,0.531212483941776,0.61097064853843,0.565228634428416,0.581394770392645,0.646366277209186,0.644868073988869,0.640042949937633,0.686205636648004,0.649729745380674,0.706804945318838,0.802716171081141,0.531107098540182,0.600933832250885
2239,0.587659087940561,0.669962128476182,0.600439039266501,0.528758152737219,0.607548408299018,0.562361498596853,0.578331449642114,0.642514491619051,0.641034469915827,0.636267901389121,0.681870378599109,0.645837142261097,0.702219703370802,0.796966993849127,0.528654046245224,0.597633394277298
2240,0.584496217167347,0.665800465204002,0.597121076780533,0.52631007709041,0.604144169723906,0.559505627933404,0.575281774871197,0.638685920461437,0.637223859632633,0.632515136027079,0.677564202185966,0.641968248917129,0.697666576750124,0.79126405693698,0.526207233987746,0.594349479830768
2241,0.581348339142024,0.661665915574026,0.593819989165381,0.523868319760925,0.600757853027231,0.556661024403278,0.572245719152652,0.634880420690682,0.633436102771246,0.628784522107025,0.673286893161186,0.638122916291849,0.693145314393907,0.785606937867276,0.52376672471567,0.591082027063436
2242,0.578215409776269,0.657558288404237,0.590535709492128,0.521432941929411,0.597389378574066,0.553827689130526,0.569223255068704,0.631097850179754,0.629671059849756,0.625075928665962,0.669038239060081,0.634300996319913,0.688655667468728,0.779995218472278,0.521332579795704,0.587830974060694
2243,0.575097384704305,0.653477394020225,0.587268170831588,0.519004003221561,0.594038666883406,0.551005622413069,0.566214354721817,0.627338067713917,0.625928592266454,0.621389225517707,0.664818029183848,0.63050234192034,0.684197389348405,0.774428484846453,0.518904859037345,0.584596258846809
2244,0.571994219291054,0.64942304424168,0.584017306259092,0.516581561731776,0.590705638631089,0.548194823737508,0.563218989745304,0.62360093298445,0.622208562293935,0.617724283248257,0.660626054582924,0.626726806989356,0.679770235591995,0.768906327299534,0.516483620716567,0.581377819390456
2245,0.568905868640166,0.64539505236902,0.580783048859195,0.514165674046506,0.587390214652652,0.545395291793731,0.56023713131378,0.619886306582413,0.618510833073247,0.614080973211173,0.656462108040524,0.622974246393291,0.675373963922039,0.763428340310128,0.514068921599188,0.578175593610149
2246,0.565832287601924,0.641393233170156,0.5775653317303,0.511756395267284,0.584092315946126,0.542607024489316,0.557268750153461,0.616194049992462,0.614835268608088,0.610459167523004,0.652325984056339,0.619244515961544,0.671008334203034,0.757994122479856,0.511660816963935,0.574989519379586
2247,0.562773430781019,0.637417402867382,0.574364087989189,0.50935377903345,0.580811863674769,0.539830018963727,0.554313816552312,0.612524025586702,0.611181733759041,0.606858739058727,0.648217478830414,0.615537472479594,0.666673108420152,0.752603276488022,0.509259360625188,0.571819534532897
2248,0.559729252544213,0.633467379124412,0.571179250775482,0.50695787754457,0.577548779169736,0.537064271602314,0.55137230037004,0.608876096618603,0.607550094237846,0.603279561447222,0.64413639024719,0.611852973682081,0.662368050658172,0.747255409046807,0.506864604955434,0.568665576869797
2249,0.556699707027871,0.629542981033525,0.568010753256004,0.504568741582561,0.574302983932693,0.534309778050111,0.548444171047941,0.605250127216948,0.60394021660173,0.599721509066772,0.640082517859711,0.608190878245931,0.658092927080655,0.741950130856971,0.504476600907408,0.565527584160658
2250,0.553684748145379,0.625644029102861,0.564858528629081,0.502186420533517,0.571074399638365,0.531566533225445,0.545529397618599,0.601645982379831,0.600351968247761,0.596184457040591,0.636055662873994,0.604551045783546,0.653847505909338,0.736687056564081,0.50209539803595,0.562405494151483
2251,0.550684329594447,0.621770345243824,0.561722510128748,0.499810962409239,0.567862948137037,0.528834531333349,0.542627948715442,0.598063527968708,0.59678521740725,0.592668281232375,0.63205562813357,0.600933336836044,0.64963155740375,0.731465804715223,0.49972104451956,0.559299244568799
2252,0.547698404864293,0.617921752758627,0.558602631028886,0.497442413868482,0.564668551456985,0.526113765878782,0.539739792582151,0.594502630702481,0.5932398331402,0.589172858241889,0.628082218104171,0.597337612866557,0.645444853841048,0.72628599771623,0.497353587181669,0.556208773124457
2253,0.54472692724271,0.614098076327952,0.55549882464728,0.495080820237916,0.56149113180686,0.523404229679671,0.536864897081932,0.590963158151636,0.589715685329787,0.585698065400569,0.624135238858593,0.593763736253581,0.641287169496078,0.721147261789388,0.494993071511625,0.553134017520355
2254,0.54176984982303,0.610299141998733,0.552411024349596,0.492726225532807,0.55833061157801,0.520705914879757,0.534003229706645,0.587444978732422,0.586212644676881,0.58224378076716,0.6202144980617,0.590211570284383,0.637158280621641,0.716049226931641,0.492639541685395,0.550074915453071
2255,0.538827125510968,0.606524777172067,0.549339163553291,0.490378672477412,0.555186913346754,0.518018812961267,0.531154757585803,0.583947961701073,0.582730582694616,0.578809883123376,0.616319804955594,0.586680979148459,0.633057965428978,0.710991526873267,0.490293040585992,0.547031404618412
2256,0.535898707031358,0.602774810591237,0.54628317573144,0.488038202525117,0.552059959876593,0.515342914757404,0.528319447495423,0.580471977148079,0.579269371702988,0.575396251969589,0.612450970344935,0.583171827931047,0.628986004068463,0.705973799037034,0.487953609823626,0.544003422715888
2257,0.532984546934786,0.599049072329861,0.543242994416504,0.485704855878285,0.548949674120378,0.51267821046465,0.525497265866754,0.577016895992488,0.575828884823502,0.572002767520537,0.608607806582413,0.579683982606687,0.624942178610507,0.700995684497823,0.485621289755583,0.540990907453101
2258,0.530084597604111,0.595347393780156,0.540218553204009,0.483378671507851,0.545855979222415,0.510024689654913,0.522688178794869,0.57358258997627,0.57240899597385,0.568629310701068,0.604790127554367,0.576217310032842,0.620926273026665,0.696056827942717,0.483296119505842,0.53799379655005
2259,0.527198811260881,0.591669607641318,0.537209785756167,0.481059687172647,0.54277879852053,0.507382341287476,0.519892152047127,0.570168931658705,0.569009579862633,0.565275763141904,0.600997748666561,0.572771677943564,0.616938073170944,0.691156877631546,0.480978136984421,0.53501202774337
2260,0.524327139971651,0.588015547908015,0.534216625805423,0.478747939438468,0.539718055548072,0.504751153720799,0.517109151071505,0.566775794410821,0.565630511984119,0.561942007175429,0.597230486830095,0.569346954943208,0.61297736676132,0.686295485357887,0.478667378906465,0.532045538790483
2261,0.521469535654192,0.584385049859001,0.531239007157932,0.476443463696881,0.536673674035871,0.502131114724134,0.514339141004807,0.56340305240988,0.562271668613041,0.558627925831504,0.593488160447475,0.565943010500211,0.609043943361444,0.681472306410513,0.476363880811081,0.529094267473674
2262,0.518625950083602,0.580777950045834,0.528276863696974,0.47414629418378,0.533645577914151,0.499522211488985,0.511582086680744,0.560050580633893,0.558932926799427,0.555333402833315,0.589770589398812,0.5625597149409,0.605137594362551,0.676686999535277,0.474067677079911,0.526158151604102
2263,0.515796334898319,0.577194086281713,0.525330129386292,0.471856463997692,0.530633691314388,0.496924430640396,0.508837952637891,0.556718254856184,0.555614164363473,0.55205832259323,0.586077595028176,0.55919693944337,0.601258112965561,0.671939226897442,0.471778800955461,0.523237129025721
2264,0.512980641606031,0.573633297630419,0.522398738273373,0.469574005117833,0.52763793857112,0.494337758248082,0.506106703127527,0.553405951639995,0.552315259890455,0.548802570208695,0.582409000130082,0.555854556031397,0.597405294163373,0.66722865404444,0.469497284559178,0.520331137619142
2265,0.510178821589496,0.570095424395373,0.519482624492663,0.467298948421919,0.524658244223715,0.491762179837395,0.503388302121347,0.550113548333128,0.549036092725668,0.545566031458149,0.578764628936117,0.552532437568405,0.593578934723345,0.662554949869054,0.467223158909286,0.517440115305415
2266,0.50739082611226,0.566580308108789,0.516581722268713,0.465031323703742,0.521694533018089,0.489197680400141,0.500682713319062,0.546840923062627,0.54577654296941,0.542348592796966,0.575144307101707,0.549230457751483,0.589778833169968,0.657917786573027,0.464956453938378,0.514564000049748
2267,0.504616606324285,0.56308779152095,0.513695965919268,0.462771159690501,0.51874672990838,0.486644244405226,0.497989900155878,0.543587954729506,0.542536491472,0.539150141353416,0.571547861693018,0.545948491105448,0.586004789767719,0.653316839631086,0.462697198510769,0.511702729865142
2268,0.501856113267482,0.559617718589576,0.510825289858291,0.460518484059904,0.515814760058576,0.484101855809165,0.495309825809863,0.540354523003507,0.539315819828833,0.535970564924657,0.567975121173987,0.542686412976952,0.582256606504106,0.648751787755377,0.460445420439618,0.508856242815975
2269,0.499109297881153,0.556169934469304,0.507969628598924,0.45827332345703,0.512898548844099,0.481570498066426,0.492642453209198,0.537140508317903,0.536114410375463,0.532809751972749,0.564425915393497,0.539444099528645,0.57853408707288,0.644222312860308,0.458201146503815,0.506024477021504
2270,0.496376111007344,0.552744285501269,0.505128916756393,0.456035703510972,0.509998021853345,0.479050154139631,0.489987745039314,0.533945791864341,0.532932146182733,0.52966759162069,0.560900075572669,0.536221427733372,0.574837036857445,0.639728100027795,0.455964402464637,0.503207370659309
2271,0.493656503396105,0.549340619202786,0.502303089050852,0.453805648851244,0.507113104889183,0.476540806509606,0.487345663749922,0.530770255587717,0.529768911051934,0.526543973648476,0.557397434292297,0.533018275368429,0.571165262914427,0.635268837472902,0.45373521308218,0.500404861968663
2272,0.490950425710666,0.545958784257138,0.499492080310164,0.451583183123976,0.504243723970408,0.474042437185287,0.484716171561929,0.527613782181096,0.526624589509992,0.523438788489191,0.553917825480402,0.529834521009855,0.567518573957434,0.630844216509883,0.451513602131568,0.497616889253845
2273,0.488257828532525,0.542598630503455,0.496695825472632,0.449368329007874,0.501389805333158,0.471555027713479,0.482099230474255,0.524476255080668,0.523499066804705,0.52035192722511,0.550461084399921,0.526670044026775,0.563896780340973,0.626453931518596,0.449299592418939,0.494843390887386
2274,0.485578662366451,0.539260008926704,0.493914259589667,0.447161108229977,0.498551275432285,0.469078559188479,0.47949480227053,0.521357558460735,0.520392228899999,0.517283281583836,0.547027047636512,0.523524724575784,0.560299694044558,0.622097679911322,0.447093205797217,0.492084305313248
2275,0.4829128776454,0.535942771647767,0.491147317828405,0.444961541581192,0.495728060942688,0.466613012261549,0.476902848525698,0.518257577228744,0.517303962471229,0.51423274393445,0.543615553086493,0.52039844359538,0.556727128656968,0.617775162099942,0.444894463181664,0.489339571049945
2276,0.480260424735351,0.532646771913616,0.488394935474262,0.442769648931613,0.492920088760605,0.464158367150259,0.474323330612512,0.515176197020355,0.514234154900504,0.511200207283696,0.5402264399449,0.517291082800438,0.553178899360683,0.613486081463505,0.442703384565223,0.486609126693603
2277,0.477621253940057,0.529371864087597,0.48565704793344,0.440585449245644,0.49012728600487,0.461714603647689,0.471756209707927,0.51211330419454,0.511182694272052,0.508185565272178,0.536859548693663,0.514202524676724,0.549654822916487,0.609230144316155,0.440519989033652,0.483892910920958
2278,0.474995315505722,0.526117903639787,0.48293359073538,0.438408960596896,0.487349580018123,0.459281701131496,0.469201446799393,0.509068785828724,0.508149469367619,0.505188712170585,0.533514721089907,0.511132652475463,0.546154717648228,0.605007059875434,0.438344294780449,0.481190862492292
2279,0.472382559625587,0.522884747137466,0.480224499535158,0.436240200182902,0.484586898367992,0.456859638572852,0.466659002691049,0.506042529713957,0.505134369661893,0.50220954287594,0.530191800154373,0.508081350207939,0.542678403427741,0.600816540230937,0.436176319121575,0.478502920254315
2280,0.469782936444446,0.51967225223567,0.477529710115831,0.434079184339611,0.481839168848235,0.454448394545247,0.464128838009818,0.50303442435013,0.50213728531797,0.49924795290787,0.526890630159952,0.505048502640144,0.539225701659938,0.596658300313329,0.43401607850997,0.475829023142987
2281,0.467196396063083,0.516480277667835,0.474849158390734,0.431925928555697,0.479106319479836,0.45204794723316,0.461610913211405,0.500044358941216,0.499158107182843,0.496303838404894,0.523611056620335,0.502033995287466,0.53579643526805,0.592532057863717,0.43186358854988,0.473169110186281
2282,0.464622888542629,0.513308683236541,0.47218278040572,0.429780447486661,0.476388278512082,0.449658274440607,0.459105188586201,0.497072223390552,0.496196726782933,0.493377096120744,0.520352926278785,0.49903771440942,0.532390428679022,0.58843753340337,0.429718864010977,0.470523120506895
2283,0.462062363908848,0.510157329804333,0.46953051234136,0.427642754968751,0.473684974423588,0.447279353599562,0.456611624265091,0.494117908296156,0.493253036319643,0.490467623420696,0.517116087097014,0.49605954700442,0.529007507809073,0.584374450203778,0.427581918842293,0.4678909933249
2284,0.459514772156344,0.507026079284646,0.466892290515082,0.425512864032681,0.470996335923297,0.444911161778251,0.454130180225169,0.491181304946074,0.490326928664945,0.487575318277934,0.513900388244181,0.493099380804595,0.525647500049401,0.580342534257062,0.425452766185955,0.465272667960343
2285,0.4569800632527,0.503914794632804,0.464268051383274,0.423390786917163,0.468322291951444,0.442553675689323,0.451660816295366,0.488262305313766,0.487418297357007,0.484700079269925,0.510705680085994,0.490157104270639,0.52231023425204,0.576341514246712,0.423331418390741,0.462668083835791
2286,0.454458187142539,0.500823339837113,0.461657731543331,0.421276535082258,0.465662771680482,0.440206871697905,0.44920349216198,0.485360802053526,0.484527036595838,0.481841805574826,0.507531814173923,0.487232606586707,0.518995540715869,0.572371121518664,0.421217887025437,0.460077180478819
2287,0.451949093751519,0.497751579910041,0.459061267735658,0.419170119222535,0.463017704515982,0.437870725829527,0.446758167374122,0.482476688495928,0.481653041238974,0.479000396967908,0.50437864323453,0.484325777655351,0.515703251172767,0.568431090052702,0.419112182892023,0.457499897524455
2288,0.449452732990254,0.494699380879479,0.456478596845624,0.417071549280057,0.460387020097492,0.43554521377794,0.444324801349074,0.479609858643318,0.478796206797185,0.476175753817997,0.501246021158895,0.48143650809249,0.512433198773916,0.564521156434188,0.417014316038665,0.454936174717565
2289,0.446969054758165,0.491666609780092,0.453909655905476,0.41498083445718,0.457770648299367,0.433230310912813,0.441903353377557,0.476760207165324,0.475956429430225,0.473367777083948,0.498133802992158,0.478564689222426,0.509185218076248,0.56064105982611,0.414924295772536,0.452385951915189
2290,0.444498008947267,0.488653134644743,0.451354382096207,0.412897983229179,0.455168519231573,0.43092599228731,0.439493782628918,0.473927629394414,0.473133605942601,0.470576368311127,0.495041844923159,0.475710213072897,0.505959145029027,0.556790541941454,0.412842130672457,0.449849169088831
2291,0.442039545445885,0.485658824496013,0.44881271274937,0.4108230033567,0.452580563240452,0.428632232645562,0.437096048156225,0.471112021321474,0.470327633779373,0.467801429627924,0.491970004274187,0.472872972370163,0.50275481696059,0.55296934701588,0.410767828601361,0.447325766326695
2292,0.439593614142304,0.482683549337793,0.446284585348865,0.408755901898037,0.450006710909456,0.42634900643002,0.43471010890129,0.468313279591425,0.467538411021993,0.465042863742281,0.488918139490833,0.470052860534137,0.49957207256521,0.549177221780715,0.408701396718589,0.444815683835877
2293,0.437160164928354,0.479727180146961,0.443769937532671,0.406696685221237,0.447446893059859,0.424076287788704,0.432335923699601,0.465531301498873,0.464765836384159,0.462300573938246,0.485886110131938,0.467249771673555,0.496410751890102,0.545413915436256,0.406642841492011,0.442318861944501
2294,0.43473914770293,0.476789588865136,0.441268707094539,0.404645359016046,0.444901040751433,0.421814050582334,0.429973451285172,0.462765984983784,0.462009809207711,0.459574464072544,0.482873776859651,0.464463600581174,0.493270696322576,0.541679179625364,0.40459216870998,0.43983524110382
2295,0.432330512375451,0.473870648390511,0.438780831985643,0.402601928305678,0.442369085283092,0.419562268391366,0.427622650295324,0.460017228627194,0.459270229458548,0.456864438571165,0.479881001429578,0.461694242729017,0.490151748577308,0.537972768407368,0.402549383493125,0.437364761890262
