"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2262,0.261369039114857,0.252899085900083,0.264303488519604,0.249054503379725,0.268168502362004,0.253497130297877,0.260549629292579,0.285845178641401,0.287939569325941,0.247769286580121,0.252986771093543,0.240005676012084,0.24462486131219,0.266228258600539,0.238175492494896,0.262625549965604
2263,0.258823758043753,0.250493953528154,0.26170965236721,0.246712985673123,0.265510713475921,0.251082102340662,0.258017906645916,0.282894901340863,0.284954637037051,0.245449034807115,0.250580187832159,0.237813885388085,0.242356639001423,0.263602574099493,0.236013985136068,0.260059477945982
2264,0.256303537130386,0.248111562333281,0.25914167979275,0.244393156538874,0.262879846366348,0.248689979298528,0.255511019811531,0.279976385497737,0.282002039626867,0.243150119728139,0.248196369755079,0.235641305866336,0.24010889247539,0.261003280157406,0.233871187795232,0.257518810103046
2265,0.25380812518451,0.245751699496399,0.256599306312126,0.242094820574913,0.260275619039628,0.246320545643106,0.253028721311325,0.277089269038232,0.279081405533442,0.240872351763508,0.245835103646002,0.233487783038414,0.237881446399507,0.258430103570452,0.231746954355191,0.255003289554213
2266,0.251337273605433,0.243414154153089,0.254082270250765,0.23981778404563,0.25769775260135,0.243973587845504,0.250570766195332,0.274233194312856,0.276192367776122,0.238615542903653,0.243496178249842,0.231353163484042,0.235674126773594,0.255882774088608,0.229641139549707,0.252512662100645
2267,0.24889073635419,0.241098717376252,0.251590312712145,0.23756185486931,0.255145971220086,0.241648894358236,0.248136912014905,0.271407808038225,0.273334563894762,0.236379506698153,0.2411793842553,0.229237294769762,0.233486760924813,0.253361024381798,0.227553598964434,0.250046676197863
2268,0.246468269926024,0.238805182158922,0.249123177546704,0.235326842605643,0.25262000209158,0.239346255597312,0.245726918796199,0.268612761239694,0.270507635889797,0.234164058244811,0.238884514277568,0.227140025447475,0.23131917750058,0.250864590006453,0.2254841890377,0.247605082926691
2269,0.24406963332319,0.236533343397232,0.246680611321116,0.23311255844329,0.250119575403392,0.237065463924475,0.243340549013953,0.26584770919479,0.26771123016317,0.231969014178768,0.236611362841185,0.225061205052867,0.229171206461448,0.248393209372477,0.223432767061122,0.245187635964554
2270,0.241694588028055,0.234282997873506,0.244262363287936,0.230918815187521,0.247644424299981,0.2348063136296,0.240977567565564,0.263112311377446,0.264944997460085,0.229794192661651,0.234359726363034,0.223000684103722,0.227042679073965,0.245946623710621,0.221399191180084,0.242794091557099
2271,0.239342897976513,0.232053944239502,0.241868185355609,0.228745427247917,0.245194284848228,0.232568600913236,0.238637741745447,0.26040623140301,0.262208592811596,0.227639413370768,0.232129403135477,0.220958314098119,0.224933427903522,0.243524577040259,0.219383320394051,0.24042420849015
2272,0.2370143295317,0.229845982999792,0.239497832058832,0.22659221062613,0.242768896003391,0.230352123869304,0.236320841219688,0.257729136974032,0.259501675477999,0.225504497488339,0.229920193309637,0.218933947512525,0.222843286807163,0.241126816137555,0.217385014556755,0.238077748061987
2273,0.234708651458003,0.227658916495275,0.237151060529274,0.224458982903718,0.240367999575486,0.228156682467941,0.23402663800097,0.255080699826809,0.256823908893025,0.223389267690765,0.22773189887881,0.216927437799776,0.220772090926393,0.238753090504022,0.215404134376231,0.235754474055949
2274,0.232425634895366,0.225492548886829,0.234827630466643,0.22234556323004,0.237991340196091,0.225982078538491,0.231754906423787,0.252460595678678,0.254174960608825,0.221293548137947,0.225564323662027,0.214938639386963,0.218719676679961,0.236403152335466,0.213440541414717,0.23345415271335
2275,0.230165053333885,0.223346686139104,0.232527304110097,0.220251772310216,0.235638665285555,0.223828115752649,0.229505423119924,0.249868504176044,0.251554502241726,0.21921716446264,0.223417273287745,0.212967407673213,0.216685881756627,0.234076756491304,0.211494098088426,0.231176552706712
2276,0.227926682588695,0.221221136004443,0.230249846209994,0.218177432393153,0.233309725020634,0.221694599607744,0.227277966994223,0.247304108843143,0.248962209418753,0.217159943759854,0.221290555177676,0.211013599027375,0.214670545107919,0.231773660464266,0.209564667667185,0.22892144511331
2277,0.225710300775132,0.219115708006941,0.22799502399998,0.216122367259646,0.231004272302508,0.219581337410167,0.2250723192006,0.244767097031508,0.246397761724903,0.215121714576294,0.219183978530757,0.209077070785614,0.21267350694088,0.229493624350455,0.207652114273947,0.226688603389016
2278,0.223515688284182,0.217030213426635,0.225762607169405,0.214086402210528,0.22872206272522,0.217488138258949,0.222888263118345,0.242257159870155,0.243860842651162,0.21310230689985,0.217097354307244,0.207157681248911,0.210694608710794,0.227236410819783,0.205756302884186,0.224477803342449
2279,0.221342627758204,0.214964465283827,0.223552367836067,0.212069364054906,0.226462854544488,0.215414813029475,0.220725584328676,0.239773992216453,0.241351139543255,0.211101552149125,0.215030495212954,0.205255289680477,0.208733693113916,0.225001785086757,0.203877099325165,0.222288823109425
2280,0.219190904066929,0.212918278323541,0.221364080519283,0.210071081098446,0.224226408646918,0.21336117435734,0.218584070591552,0.23731729260768,0.238868343551108,0.209119283163014,0.212983215683625,0.203369756303081,0.206790604080185,0.222789514881627,0.202014370275091,0.220121443127699
2281,0.217060304283726,0.210891469000103,0.21919752211327,0.208091383131739,0.22201248851959,0.211327036622347,0.216463511822748,0.234886763213262,0.236412149579027,0.207155334190327,0.210955331869418,0.201500942296297,0.204865186765935,0.22059937042188,0.200167983262162,0.217975446111998
2282,0.214950617662137,0.208883855461858,0.217052471860847,0.206130101418722,0.219820860220033,0.209312215932645,0.21436370007118,0.232482109787663,0.233982256236574,0.20520954087945,0.208946661619545,0.199648709793666,0.202957287546597,0.218431124384084,0.198337806663495,0.215850617029342
2283,0.212861635612672,0.206895257536014,0.214928711327447,0.204187068685176,0.217651292346556,0.207316530109,0.212284429496479,0.230103041623944,0.231578365790127,0.203281740268068,0.206957024467027,0.197812921879785,0.201066754009402,0.216284551876067,0.196523709703954,0.213746743074647
2284,0.210793151679872,0.204925496713605,0.212826024375436,0.202262119107285,0.215503556008963,0.205339798669209,0.210225496346816,0.227749271507956,0.229200184115125,0.20137177077292,0.204986241613585,0.195993442587323,0.199193434946077,0.214159430409442,0.194725562454871,0.211663613646615
2285,0.208744961519622,0.202974396134593,0.21074419713873,0.200355088300263,0.213377424799623,0.203381842812645,0.208186698936974,0.225420515673174,0.226847420648972,0.199479472179608,0.203034135914652,0.194190136893952,0.197337180345542,0.212055539872455,0.192943235832667,0.209601020323888
2286,0.206716862876723,0.201041780573089,0.208683017997715,0.198465813307049,0.211272674764892,0.201442485404939,0.206167837626652,0.223116493756158,0.22451978834461,0.197604685632455,0.201100531864516,0.192402870719224,0.195497841386608,0.209972662503169,0.191176601597373,0.207558756841493
2287,0.204708655562712,0.199127476422697,0.206642277554466,0.19659413258707,0.209189084376899,0.199521550962795,0.20416871479902,0.220836928752627,0.222217003624731,0.195747253624405,0.199185255581591,0.190631510921369,0.193675270430672,0.207910582862966,0.18942553235106,0.205536619067536
2288,0.202720141433933,0.197231311681984,0.204621768608246,0.194739886005067,0.207126434505675,0.197618865638937,0.202189134839504,0.218581546974148,0.219938786336634,0.193907019986981,0.197288134793808,0.188875925294029,0.191869321014418,0.205869087810372,0.187689901536171,0.203534404980183
2289,0.200751124369851,0.195353115940077,0.202621286131305,0.192902914819998,0.205084508391622,0.19573425720719,0.2002289041148,0.216350078005412,0.217684859707709,0.192083829880278,0.195408998824133,0.187135982562934,0.190079847842517,0.203847966475199,0.185969583433765,0.201551914644891
2290,0.19880141025161,0.193492720362374,0.200640627244956,0.191083061673993,0.203063091618328,0.193867555047687,0.198287830952131,0.214142254662116,0.215454950301537,0.190277529783022,0.193547678576209,0.185411552382506,0.188306706780339,0.201847010232993,0.184264453161675,0.199588950191907
2291,0.19687080694083,0.191649957676381,0.198679591195933,0.189280170581392,0.201061972085711,0.192018590132211,0.196365725618721,0.211957812949416,0.213248787974613,0.188487967482659,0.191704006520119,0.183702505332417,0.18654975484666,0.199866012679792,0.182574386672582,0.197645315794014
2292,0.194959124258641,0.189824662157668,0.196737979333026,0.187494086917841,0.199080939983497,0.190187195009657,0.194462400301499,0.209796492020955,0.211066105833655,0.186714992065511,0.189877816678268,0.182008712914078,0.184808850206383,0.197904769607193,0.180899260752,0.195720817644547
2293,0.193066173964949,0.188016669615945,0.194815595083989,0.185724657409456,0.197119787765021,0.188373203791634,0.192577669087025,0.207658034138456,0.208906640193523,0.184958453906975,0.18806894461139,0.180330047547079,0.183083852163267,0.195963078977709,0.179238953016191,0.193815263935641
2294,0.191191769737936,0.186225817381257,0.192912243932722,0.183971730122059,0.195178310121351,0.186576452138181,0.190711347941635,0.205542184631876,0.206770130535704,0.183218204661764,0.186277227404673,0.178666382565576,0.181374621152655,0.194040740900428,0.177593341909993,0.191928464836744
2295,0.189335727153784,0.184451944290289,0.191027733396712,0.182235154450474,0.193256303955728,0.184796777243611,0.188863254691807,0.203448691860101,0.204656319467392,0.181494097254216,0.184502503654,0.177017592214625,0.179681018734221,0.192137557606962,0.175962306704582,0.190060232473361
2296,0.187497863666631,0.182694890672803,0.189161873004744,0.180514781107898,0.191353568358319,0.183034017822491,0.187033209004736,0.201377307172189,0.202564952681119,0.179785985868635,0.182744613452312,0.175383551646467,0.178002907584726,0.190253333427682,0.174345727495151,0.188210380906049
2297,0.185677998588743,0.180954498338174,0.187314474274869,0.178810462115333,0.189469904581283,0.181288014095723,0.185221032369131,0.199327784869136,0.200495778914955,0.178093725939698,0.181003398376082,0.173764136916765,0.176340151490779,0.188387874768243,0.17274348519853,0.186378726109645
2298,0.183875953070909,0.179230610562052,0.185485350692632,0.177122050791086,0.187605116014134,0.179558607776771,0.183426548076208,0.197299882166179,0.198448549913255,0.176417174142903,0.179278701471912,0.172159224980798,0.174692615341614,0.186540990086384,0.171155461550727,0.184565085952733
2299,0.182091550083056,0.177523072073132,0.183674317689545,0.175449401740341,0.185759008159413,0.177845642057994,0.181649581200906,0.195293359155605,0.196423020387951,0.174756188385073,0.177570367243241,0.170568693689609,0.173060165121883,0.184712489869006,0.169581539104408,0.182769280177344
2300,0.180324614395075,0.175831729040041,0.181881192621822,0.17379237084479,0.183931388608647,0.176148961597102,0.179889958583298,0.193307978770073,0.194418947980373,0.17311062779491,0.175878241637166,0.168992421786111,0.171442667904453,0.182902186609529,0.168021601226317,0.180991130378885
2301,0.178574972557864,0.174156429058337,0.180105794749352,0.172150815252338,0.182122067018616,0.174468412503735,0.178147508810206,0.191343506746445,0.192436093223606,0.171480352713599,0.174202172031379,0.167430288901154,0.169839991843231,0.181109894785508,0.166475532094622,0.179230459986291
2302,0.176842452884574,0.172497021137616,0.17834794521492,0.170524593366867,0.180330855087893,0.172803842326159,0.176422062197021,0.1893997115901,0.190474219505358,0.169865224685469,0.172542007221214,0.165882175549551,0.168252006165989,0.179335430836529,0.164943216696216,0.177487094242416
2303,0.17512688543207,0.170853355688729,0.176607467023671,0.168913564838076,0.178557566533679,0.171155100038078,0.174713450769718,0.187476364539746,0.188533093031344,0.1682651064487,0.170897597406812,0.164347963126072,0.166678581167217,0.177578613142356,0.163424540823947,0.175760860184626
2304,0.173428101982594,0.169225284511119,0.174884185022807,0.167317590551381,0.176802017068915,0.169522036025564,0.173021508247063,0.185573239532702,0.186612482789174,0.166679861926082,0.169268794180384,0.162827533901393,0.165119588200985,0.175839262001345,0.1619193910738,0.174051586625626
2305,0.171745936025628,0.167612660780251,0.173177925881522,0.165736532617879,0.175064024379678,0.167904502074099,0.171346070023024,0.183690113170669,0.184712160512732,0.165109356215833,0.167655450513597,0.161320771018025,0.163574899673829,0.174117199609115,0.160427654842023,0.1723591041345
2306,0.170080222739964,0.166015339035164,0.171488518071172,0.164170254364388,0.173343408102843,0.166302351355739,0.169686973149362,0.181826764685949,0.182831900647058,0.163553455582462,0.166057420745063,0.159827558486196,0.162044389037645,0.172412250037464,0.158949220322198,0.170683245017962
2307,0.168430798975963,0.16443317516612,0.169815791845668,0.162618620323541,0.171639989804022,0.164715438416381,0.168044056318418,0.179982975908141,0.180971480313694,0.162012027447686,0.164474560567935,0.158347781179714,0.160527930782615,0.170724239213547,0.157483976502265,0.169023843301817
2308,0.166797503238016,0.162866026402369,0.168159579222098,0.161081496223955,0.169953592955768,0.163143619163155,0.166417159846087,0.178158531231277,0.179130679276523,0.160484940381402,0.162906727017612,0.156881324831793,0.159025400430139,0.169052994899288,0.156031813161498,0.16738073471264
2309,0.165180175667198,0.161313751300011,0.166519713961578,0.159558748980464,0.168284042916041,0.161586750851915,0.164806125654969,0.176353217581414,0.177309279908062,0.158972064092709,0.161353778459552,0.155428076030855,0.157536674525795,0.167398346671046,0.154592620867426,0.165753756659652
2310,0.16357865802411,0.159776209729963,0.164896031550316,0.158050246684413,0.166631166906938,0.160044692074854,0.163210797257714,0.174566824384661,0.175507067156228,0.15747326942098,0.159815574577187,0.153987922216303,0.156061630632319,0.165760125899516,0.153166290972725,0.164142748216801
2311,0.161992793671911,0.158253262866042,0.163288369180897,0.15655585859402,0.164994793993676,0.158517302748214,0.16163101974054,0.172799143535641,0.173723828511551,0.155988428326996,0.158291976359948,0.152560751674272,0.154600147322602,0.16413816572987,0.151752715612044,0.16254755010505
2312,0.160422427559538,0.156744773173134,0.161696565733787,0.155075455124809,0.163374755063833,0.15700444410012,0.160066639746932,0.171049969366383,0.171959353974838,0.154517413884121,0.156782846091386,0.151146453533351,0.15315210417271,0.162532301062127,0.150351787698814,0.160968004674858
2313,0.158867406205106,0.155250604395476,0.160120461759043,0.153608907840098,0.161770882806831,0.155505978658512,0.158517505461514,0.169319098615634,0.17021343602528,0.153060100269536,0.155288047337407,0.14974491776029,0.151717381754932,0.160942368531764,0.148963400921994,0.159403955888861
2314,0.157327577679499,0.153770621545038,0.15855989945824,0.152156089441557,0.16018301169368,0.154021770239189,0.156983466594103,0.167606330398582,0.168485869588993,0.151616362755524,0.153807444934597,0.148356035155676,0.150295861630841,0.159368206490546,0.147587449742796,0.157855249304743
2315,0.155802791590129,0.152304690890004,0.157014722666598,0.150716873759835,0.158610977956947,0.152551683933954,0.155464374363928,0.165911466176997,0.166776452007987,0.150186077700813,0.15234090497866,0.146979697349599,0.148887426344386,0.157809654987589,0.14622382939136,0.156321732058306
2316,0.154292899064884,0.150852679943356,0.155484776835326,0.149291135745241,0.157054619570986,0.151095586098873,0.153960081484021,0.164234309729768,0.165084983009561,0.148769122541958,0.15088829481295,0.145615796797292,0.147491959415001,0.156266555750637,0.144872435863402,0.154803252846722
2317,0.152797752736246,0.149414457451548,0.153969909014152,0.1478787514585,0.155513776232388,0.149653344342631,0.15247044214578,0.16257466712384,0.16341126467611,0.147365375784792,0.149449483017103,0.144264226774753,0.146109345330749,0.154738752167571,0.143533165916821,0.153299661911977
2318,0.151317206725583,0.147989893383294,0.152469967834069,0.146479598061567,0.153988289340677,0.148224827514994,0.150995312003696,0.160932346685548,0.161755101415348,0.14597471699592,0.148024339395771,0.142924881374359,0.144739469541474,0.153226089268124,0.14220591706828,0.151810811024498
2319,0.149851116627615,0.146578858918437,0.150984803490268,0.145093553808503,0.152478001979229,0.146809905695378,0.149534548160241,0.159307158972327,0.160116299930929,0.144597026794265,0.146612734967455,0.141597655500454,0.143382218451998,0.151728413705817,0.140890587589751,0.150336553466965
2320,0.148399339495048,0.14518122643693,0.149514267725269,0.143720498036425,0.150982758896429,0.14540845018151,0.148088009150929,0.157698916744812,0.158494669193475,0.143232186842674,0.14521454195343,0.140282444864931,0.142037479415323,0.150245573740103,0.139587076505027,0.148876744018299
2321,0.146961733823378,0.143796869507899,0.148058213812248,0.142360311156505,0.149502406487045,0.144020333478201,0.146655554929526,0.15610743493931,0.156890020411992,0.141880079839569,0.143829633766773,0.138979145982792,0.140705140725879,0.148777419218723,0.138295283586217,0.147431238937834
2322,0.145538159535859,0.142425662878811,0.14661649653855,0.141012874645047,0.148036792773827,0.142645429286216,0.145237046853425,0.15453253064064,0.155302167005669,0.140540589510654,0.142457885001483,0.137687656167705,0.139385091612778,0.147323801560265,0.137015109350198,0.145999895949665
2323,0.144128477968633,0.141067482464734,0.145188972189391,0.139678071034614,0.146585767389329,0.141283612491235,0.143832347669181,0.15297402305534,0.153730924576072,0.139213600600673,0.141099171421701,0.136407873527548,0.138077222233116,0.145884573736931,0.135746455055053,0.144582574227162
2324,0.14273255185603,0.139722205337689,0.143775498531748,0.138355783905224,0.145149181557944,0.139934759152929,0.142441321498195,0.151431733485235,0.1521761108797,0.137898998865225,0.139753369951016,0.135139696959933,0.136781423665283,0.144459590257502,0.134489222696477,0.143179134377668
2325,0.141350245316017,0.138389709716096,0.14237593479843,0.137045897875613,0.143726888078155,0.138598746494117,0.141063833822557,0.149905485301354,0.150637545800922,0.136596671062623,0.138420358661874,0.133883026147737,0.13549758790231,0.143048707150505,0.133243315004165,0.14178943842736
2326,0.139981423835814,0.137069874954316,0.140990141672331,0.13574829859455,0.142318741304993,0.13727545289003,0.139699751471039,0.148395103918201,0.149115051325272,0.135306504945815,0.137100016765076,0.132637761554609,0.134225607845247,0.14165178194757,0.132008635438173,0.140413349806279
2327,0.138625954257664,0.135762581532277,0.139617981270862,0.134462872732222,0.140924597132714,0.13596475785767,0.138348942605234,0.146900416768369,0.147608451513113,0.134028389254347,0.135792224599364,0.131403804420482,0.132965377296559,0.140268673666987,0.130785088185258,0.139050733333527
2328,0.137283704764755,0.134467711045195,0.138259317130561,0.133189507971679,0.139544312977673,0.134666542045261,0.137011276705854,0.145421253277491,0.146117572473645,0.132762213706388,0.134496863621109,0.130181056757071,0.131716790953559,0.138899242797454,0.129572578155199,0.137701455202631
2329,0.135954544867301,0.133185146193389,0.136914014191877,0.131928093000338,0.138177747761399,0.133380687221798,0.135686624559164,0.14395744483953,0.144642242339273,0.1315078689908,0.133213816394078,0.128969421343369,0.130479744401867,0.137543351282008,0.128371010977103,0.136365382967061
2330,0.134638345388767,0.131914770772179,0.135581938784122,0.130678517501552,0.136824761893884,0.132107076266686,0.134374858243567,0.142508824792393,0.143182291240317,0.130265246759264,0.131942966579299,0.127768801721138,0.129254134108894,0.136200862502149,0.12718029299568,0.135042385525918
2331,0.133334978452247,0.130656469661874,0.134262958610604,0.129440672146235,0.135485217257054,0.130845593159478,0.13307585111633,0.141075228393877,0.141737551280057,0.129034239618453,0.130684198925013,0.126579102190391,0.128039857417365,0.134871641262149,0.126000331267521,0.133732333109774
2332,0.132044317466993,0.12941012881785,0.132956942733917,0.128214448584558,0.134158977188449,0.129596122969696,0.131789477800455,0.139656492797925,0.140307856510119,0.127814741122266,0.129437399256713,0.125400227804883,0.126836812538858,0.133555553773535,0.124831033557338,0.132435097266672
2333,0.130766237115081,0.128175635260718,0.131663761561405,0.12699973943769,0.132845906465086,0.128358551846752,0.13051561417169,0.138252457031211,0.138893042906192,0.126606645764102,0.128202454467272,0.124232084367584,0.125644898547388,0.132252467639757,0.123672308334207,0.131150550848278
2334,0.129500613338233,0.126952877066566,0.130383286830786,0.125796438289615,0.131545871287522,0.127132767009957,0.129254137345669,0.136862961970027,0.137492948344064,0.125409848969193,0.126979252507162,0.123074578426165,0.124464015373007,0.130962251841037,0.122524064767788,0.129878567996188
2335,0.128247323324769,0.125741743357306,0.129115391595942,0.124604439678998,0.130258739264096,0.125918656738617,0.128004925665209,0.135487850317475,0.136107412575986,0.124224247086987,0.125767682374749,0.121927617268474,0.123294063795447,0.129684776719387,0.121386212724533,0.128619024128386
2336,0.127006245496712,0.124542124291089,0.127859950212868,0.123423639091116,0.128984379395366,0.12471611036222,0.126767858687722,0.134126966580975,0.134736277207348,0.123049737383583,0.124567634106686,0.120791108918017,0.12213494543778,0.128419913963802,0.120258662763885,0.127371795925848
2337,0.125777259497025,0.123353911052811,0.126616838325774,0.122253932949849,0.127722662058721,0.123525018250715,0.125542817172771,0.132780157050054,0.133379385673668,0.121886218034215,0.123378998768382,0.119664962129433,0.120986562760122,0.127167536595626,0.119141326134459,0.1261367613193
2338,0.124560246176985,0.122176995844707,0.125385932853355,0.121095218609725,0.126473458993179,0.122345271804871,0.124329683069764,0.131447269774442,0.132036583217891,0.120733588115785,0.122201668444561,0.118549086383984,0.11984881905336,0.125927518954084,0.118034114770226,0.124913799476114
2339,0.1233550875837,0.121011271877023,0.124167111975204,0.119947394348028,0.125236643284367,0.121176763446728,0.123128339505764,0.130128154542449,0.130707716867986,0.119591747599456,0.121035536229902,0.117443391885029,0.118721618432911,0.124699736681982,0.116936941286671,0.123702790787356
2340,0.122161666947755,0.119856633358767,0.122960255118387,0.118810359356969,0.124012089349667,0.120019386610133,0.121938670773443,0.128822662859637,0.129392635414846,0.118460597343284,0.11988049621976,0.116347789553515,0.117604865832512,0.123484066711573,0.115849718976954,0.122503616854969
2341,0.120979868670992,0.118712975488552,0.121765242944162,0.117684013735902,0.12279967292355,0.118873035731363,0.120760562319157,0.127530647927765,0.128091189390482,0.117340039084909,0.118736443500973,0.115262191023469,0.116498466998049,0.122280387250582,0.114772361808062,0.121316160479104
2342,0.119809578314423,0.117580194445509,0.12058195733485,0.116568258483615,0.121599271043071,0.117737606239828,0.119593900731148,0.126251964624018,0.126803231046502,0.116229975434294,0.11760327414275,0.114186508637486,0.115402328481404,0.121088577768399,0.113704784416949,0.120140305645583
2343,0.118650682586274,0.116458187380292,0.119410281380855,0.115462995490662,0.120410762033539,0.116612994548865,0.118438573727875,0.124986469480502,0.125528614332884,0.115130309866512,0.116480885187637,0.11312065544223,0.114316357634346,0.119908518982417,0.112646902106674,0.118975937513505
2344,0.117503069330151,0.115346852406147,0.118250099367828,0.114368127531768,0.119234025494356,0.115499098046605,0.117294470146462,0.123734020664022,0.124267194877028,0.114040946714584,0.115369174642567,0.112064545183938,0.113240462602446,0.118740092844544,0.111598630842533,0.117822942402986
2345,0.116366627513346,0.114246088590079,0.117101296763971,0.113283558258281,0.118068942285021,0.114395815086933,0.116161479931277,0.122494477956112,0.12301882996308,0.112961791162373,0.114268041469984,0.111018092303931,0.112174552319032,0.117583182527855,0.110559887248188,0.11668120778303
2346,0.115241247215255,0.113155795944081,0.115963760207493,0.112209192190682,0.116915394511291,0.113303044980524,0.115039494122628,0.121267702733336,0.121783378511543,0.111892749237515,0.113177385579056,0.109981211934125,0.111118536499164,0.116437672413407,0.109530588601785,0.115550622259542
2347,0.114126819615926,0.112075875416449,0.114837377494195,0.111144934711158,0.115773265511515,0.112220687985961,0.113928404845575,0.120053557947846,0.120560701059145,0.110833727804416,0.112097107816953,0.108953819892558,0.110072325633657,0.115303448077198,0.108510652832083,0.114431075563459
2348,0.113023236984736,0.111006228883174,0.113722037565201,0.110090692056222,0.114642439843123,0.111148645300934,0.112828105298867,0.118851908108195,0.119350659738981,0.109784634557281,0.111027109960213,0.10793583267892,0.109035830983123,0.11418039627728,0.107499998514562,0.113322458539022
2349,0.111930392669177,0.109946759139409,0.112617630494825,0.109046371309399,0.113522803269266,0.110086819053516,0.111738489743993,0.117662619260399,0.118153118260917,0.108745378013206,0.109967294706183,0.106927167470088,0.10800896457205,0.113068404941015,0.106498544867546,0.112224663132172
2350,0.110848181083773,0.108897369891011,0.111524047478571,0.108011880393958,0.112414242745622,0.109035112293525,0.110659453494349,0.116485558969251,0.116967941892251,0.107715867505313,0.10891756566453,0.105927742115676,0.10699163918292,0.11196736315248,0.105506211748317,0.111137582379071
2351,0.10977649769911,0.107857965746158,0.110441180821268,0.106987128065708,0.111316646407348,0.107993428983953,0.109590892904521,0.115320596299876,0.115794997438627,0.106696013175934,0.107877827348836,0.10493747513359,0.105983768350346,0.110877161140016,0.104522919649226,0.110061110394748
2352,0.108715239030983,0.106828452207043,0.109368923925339,0.105972023905845,0.11022990355619,0.106961673992486,0.108532705359677,0.114167601799533,0.11463415322521,0.105685725969846,0.106847985168263,0.103956285705592,0.104985266355258,0.109797690263916,0.103548589693813,0.108995142361876
2353,0.107664302629666,0.105808735661644,0.108307171279198,0.10496647831385,0.109153904647736,0.105939753083088,0.107484789265077,0.113026447479643,0.113485279078097,0.104684917627549,0.105827945419294,0.102984093672877,0.103996048219108,0.108728843004254,0.102583143632918,0.107939574519661
2354,0.106623587069285,0.104798723375556,0.107255818445778,0.103970402500452,0.108088541278822,0.104927572907672,0.106447044035688,0.111897006798066,0.112348246305981,0.103693500678601,0.104817615277549,0.102020819531655,0.103016029698114,0.107670512948854,0.101626503840802,0.106894304152858
2355,0.105592991937318,0.103798323483912,0.106214762051187,0.102983708480636,0.107033706175085,0.103925040997839,0.105419370085914,0.110779154641597,0.111222927682054,0.102711388434993,0.10381690278967,0.101066384428751,0.10204512727754,0.106622594781395,0.100678593311262,0.105859229580905
2356,0.104572417824194,0.102807444983363,0.105183899773485,0.102006309066706,0.105989293178654,0.102932065756696,0.104401668819429,0.109672767308697,0.110109197426145,0.101738494984578,0.102825716865282,0.100120710157211,0.101083258166004,0.105584984269651,0.0997393356537555,0.104834250147177
2357,0.103561766313015,0.101825997724138,0.104163130331594,0.101038117861409,0.104955197235991,0.101948556450748,0.103393842619122,0.108577722492447,0.109006931187097,0.100774735184541,0.101843967269029,0.0991837191519182,0.100130340289818,0.104557578253864,0.0988086550895248,0.103819266208352
2358,0.102560939969378,0.100853892402168,0.103152353474323,0.100079049251102,0.103931314385866,0.100974423201861,0.102395794837144,0.107493899263722,0.107916006025374,0.0998200246549244,0.100871564612673,0.0982553344852293,0.0991862922873675,0.103540274635254,0.097886476447724,0.102814179123899
2359,0.101569842331309,0.0998910405512848,0.102151469969522,0.0991290183989816,0.102917541747478,0.100009576979302,0.101407429785062,0.106421178054584,0.10683630039589,0.0988742797721934,0.0999084203472682,0.0973354798626135,0.0982510335035187,0.102532972364645,0.0969727251615524,0.101818891245673
2360,0.100588377899309,0.0989373545354906,0.101160381593348,0.0981879412383581,0.101913777508706,0.0990539295918481,0.100428652724114,0.105359440641891,0.105767694131073,0.097937417662854,0.098954446755411,0.0964240796183103,0.0973244839840609,0.10153557143124,0.0960673272643914,0.100833305907631
2361,0.0996164521264972,0.0979927475412925,0.100178991119656,0.0972557344659882,0.100919920914503,0.09810739367997,0.0994593698555735,0.104308570131121,0.104710068424142,0.0970093561971144,0.0980095569435483,0.0955210587109985,0.0964065644701816,0.100547972851506,0.0951702093859466,0.0998573274156498
2362,0.0986539714088641,0.0970571335701089,0.0992072023095071,0.096332315535457,0.0999358722554157,0.0971698827080836,0.0984994883112032,0.1032684509404,0.103663305812606,0.0960900139825948,0.0970736648343631,0.0946263427194786,0.0954971963929755,0.0995700786581958,0.0942812987483957,0.0988908610374608
2363,0.0977008430756293,0.0961304274307422,0.0982449199007889,0.0954176026506124,0.0989615328562447,0.0962413109568747,0.0975489161438211,0.102238968784739,0.102627290161978,0.0951793103580826,0.0961466851592257,0.0937398578383696,0.0945963018679856,0.0986017918894841,0.0934005231625424,0.0979338129926934
2364,0.0967569753796987,0.0952125447319201,0.0972920495979533,0.094511514759051,0.0979968050648288,0.095321593515693,0.0966075623179584,0.10122001066048,0.101601906649703,0.0942771653873348,0.0952285334507124,0.0928615308738193,0.0937038036897789,0.0976430165782359,0.0925278110239771,0.0969860904430234
2365,0.0958222774882248,0.094303401874903,0.0963484980618666,0.0936139715456552,0.0970415922409623,0.0944106462750147,0.0956753367006177,0.100211464829931,0.10058704174929,0.0933834998529257,0.0943191260351927,0.0919912892392293,0.0928196253265537,0.0966936577413893,0.0916630913092441,0.0960476014824287
2366,0.0948966594732661,0.0934029160461581,0.095414172899772,0.0927248934261816,0.0960957987454375,0.0935083859189745,0.0947521500521278,0.0992132208062121,0.0995825832146574,0.0924982352501402,0.0934183800254817,0.0911290609509948,0.0919436909147817,0.0957536213694609,0.0908062935720165,0.0951182551275513
